47 1575
5 17 7
21 17 2
31 3 7
43 45 1
25 28 14
24 43 13
13 44 3
46 39 7
5 34 5
1 4 13
44 31 11
45 37 18
26 23 4
21 27 10
43 13 13
34 3 19
24 9 12
18 30 4
16 5 19
38 9 10
35 24 19
39 25 2
38 4 11
33 16 15
15 10 16
38 18 8
20 31 20
28 18 18
32 34 18
19 8 14
43 11 4
20 19 19
3 23 12
44 21 3
14 45 10
10 16 7
30 11 13
17 12 13
30 33 16
13 6 13
33 8 3
39 30 16
43 24 4
15 7 18
23 15 4
41 8 3
10 20 7
18 5 14
30 36 18
16 22 1
43 28 10
22 36 3
26 7 4
43 9 11
10 28 9
24 29 20
18 4 20
3 34 7
10 14 9
45 40 5
27 6 19
15 44 9
2 5 3
37 7 7
41 3 1
31 17 6
22 47 11
2 25 3
24 21 16
13 40 5
19 13 10
28 44 6
15 29 7
40 26 12
42 10 8
43 21 19
34 40 16
23 21 3
34 29 7
1 16 8
36 45 7
24 19 8
35 8 1
43 30 10
44 29 4
36 21 19
17 22 18
37 1 8
31 37 14
34 7 4
38 36 9
25 43 1
40 14 18
31 2 13
34 44 14
11 24 4
26 40 2
17 26 7
11 44 19
6 40 19
14 36 2
6 2 20
36 30 4
1 26 10
8 15 1
45 10 19
21 5 2
46 8 7
34 41 7
14 17 12
43 29 10
1 29 8
38 44 4
45 11 4
22 46 14
21 3 8
30 9 20
24 33 2
5 19 5
18 33 20
19 7 18
25 7 17
16 45 13
46 21 5
35 37 4
37 23 1
47 10 10
31 8 14
12 45 20
9 22 11
13 17 15
13 15 20
2 28 17
36 17 12
23 29 4
23 17 13
32 3 18
47 8 9
35 21 5
21 12 5
27 14 1
32 10 7
39 22 5
22 24 16
47 31 4
8 18 14
7 20 18
38 31 8
15 19 14
45 6 6
11 42 8
35 31 3
39 14 10
24 13 7
21 7 20
9 25 4
25 8 11
33 23 9
9 20 8
41 7 10
4 3 6
22 43 8
20 44 9
41 32 6
47 35 4
18 39 11
4 14 19
38 20 5
10 21 18
16 31 14
5 39 4
23 32 1
12 1 4
31 22 11
22 42 8
10 41 17
5 24 2
2 13 20
20 6 13
5 4 2
29 22 16
19 1 12
7 2 6
7 43 5
17 36 1
21 38 3
26 20 2
11 1 1
41 4 15
1 5 2
46 31 13
25 45 1
26 47 16
42 14 16
15 4 10
15 33 4
13 45 1
39 33 6
22 27 9
26 42 8
9 29 5
32 1 7
24 26 8
11 47 13
15 14 11
29 8 13
43 46 8
26 38 4
24 46 11
19 21 9
26 46 14
5 2 9
27 8 11
20 1 13
32 27 19
2 38 13
47 6 14
46 9 11
23 1 16
25 16 16
34 21 17
36 42 20
16 42 20
40 43 4
14 21 17
23 8 19
44 11 8
39 23 20
14 19 4
42 33 3
17 27 19
33 11 12
44 9 15
4 30 4
18 34 12
18 15 11
38 47 5
4 1 16
30 19 14
44 30 5
20 26 9
46 12 11
12 7 19
42 24 6
38 17 16
42 32 19
14 32 20
46 36 8
12 42 20
2 1 18
8 33 20
35 5 11
8 36 2
21 47 13
45 22 13
28 4 10
22 21 4
23 25 14
4 32 2
23 6 20
22 37 16
43 15 4
20 30 3
24 28 14
23 7 14
47 29 20
45 29 18
38 30 7
12 20 10
33 35 5
5 9 17
12 27 9
31 25 17
19 18 5
26 41 4
9 44 11
7 29 14
10 33 1
27 45 11
32 8 1
4 38 9
44 35 14
18 20 10
40 38 4
6 23 6
33 32 10
4 27 13
9 24 3
18 32 4
42 17 17
15 2 2
45 13 13
40 16 7
29 39 12
23 11 8
40 42 11
28 25 7
5 12 17
32 12 18
44 2 8
11 45 7
1 42 18
20 37 20
38 13 17
19 40 15
9 11 16
27 47 15
15 38 5
26 10 13
23 3 11
39 15 8
21 37 4
39 34 7
17 21 20
22 11 2
14 47 18
7 25 1
37 24 1
38 26 12
29 19 11
46 19 8
41 45 5
30 38 19
11 14 13
25 38 2
15 42 5
45 4 5
21 10 16
42 39 3
17 16 12
6 8 4
30 45 17
28 15 10
3 18 13
41 19 10
3 16 4
21 30 16
41 46 13
6 4 9
3 13 10
24 36 9
40 31 11
42 1 15
2 43 10
6 16 2
16 35 19
24 30 2
36 18 20
24 44 3
15 13 4
7 22 14
37 20 9
33 1 8
35 14 7
17 34 13
34 10 9
27 1 12
33 22 5
41 21 11
6 24 16
32 18 13
41 14 1
16 39 15
9 39 17
14 13 6
5 45 15
28 35 3
35 44 13
37 18 1
30 43 1
33 9 17
1 33 3
47 14 2
45 28 11
6 33 5
33 21 19
20 43 11
36 13 3
38 21 8
37 29 4
1 14 8
3 40 2
33 40 7
12 29 1
45 25 9
44 1 9
14 31 4
36 20 7
34 46 3
41 2 15
35 42 1
3 33 9
36 2 7
15 6 16
17 45 17
8 28 8
43 47 14
12 37 7
33 42 14
16 26 13
14 2 19
30 46 8
47 38 18
2 46 19
32 47 14
10 37 5
41 20 4
25 14 1
4 17 20
34 25 4
21 41 18
31 7 11
31 45 9
44 46 16
40 3 17
32 2 3
12 28 14
22 32 11
24 6 15
4 41 19
34 37 10
10 13 5
17 3 14
7 9 7
3 46 17
47 20 17
18 44 12
12 18 5
27 40 9
17 6 5
35 1 20
42 18 7
41 11 7
39 41 18
44 40 1
14 30 12
31 10 16
36 3 5
31 34 9
44 34 9
38 45 9
27 2 12
37 41 11
34 12 3
26 21 14
9 30 9
43 32 10
6 29 11
8 39 8
42 2 3
47 37 16
34 2 8
14 41 11
1 44 20
15 26 20
17 23 17
7 3 12
34 15 9
16 6 20
12 47 17
3 25 12
36 8 8
33 31 19
20 18 7
37 10 5
29 16 10
17 11 5
26 28 6
8 40 12
15 22 20
24 47 1
42 8 19
47 44 9
31 27 9
18 22 3
16 12 2
8 47 15
9 18 5
43 37 7
5 7 12
31 6 3
35 40 20
40 27 8
38 2 19
17 37 11
37 33 8
11 13 8
13 41 15
46 16 5
17 42 4
7 23 2
10 31 9
23 14 6
43 42 19
34 14 6
36 19 19
44 28 2
40 7 17
33 24 6
37 45 7
42 28 6
3 14 7
8 32 13
36 44 16
1 7 5
42 13 2
5 27 11
10 7 5
12 46 4
10 44 3
44 47 3
7 14 4
24 16 16
36 43 1
30 26 17
3 35 15
25 46 16
27 11 14
36 11 10
10 43 9
1 47 14
13 3 19
7 27 18
2 44 10
27 18 5
40 46 17
34 5 8
18 14 19
41 40 7
7 31 6
37 42 5
7 45 15
29 46 9
31 42 3
29 3 6
43 2 3
22 20 2
34 43 5
40 11 17
30 17 4
42 9 13
15 47 12
36 27 6
10 25 8
11 15 7
36 32 10
2 8 3
22 15 17
33 3 19
28 12 2
36 10 2
34 26 1
1 36 10
46 14 2
20 9 16
36 12 18
9 37 12
4 47 7
5 37 15
41 16 1
8 6 10
5 28 10
39 46 4
33 12 2
14 43 12
8 13 11
31 28 3
7 1 19
44 43 20
18 10 10
3 1 11
20 2 2
35 32 6
34 38 4
19 3 11
19 31 1
7 17 19
40 5 15
47 46 3
13 31 1
25 21 4
43 23 6
8 45 13
17 10 11
34 33 3
23 26 8
13 4 18
20 13 1
42 36 6
34 4 20
24 1 20
33 44 19
37 30 11
43 38 13
10 46 15
13 24 4
3 26 18
9 12 13
21 26 3
31 4 5
39 13 15
44 17 13
35 20 8
35 10 17
27 26 14
35 38 3
44 41 19
14 6 14
11 39 18
21 36 15
19 27 7
15 30 19
41 36 4
24 23 9
33 45 5
46 4 11
12 16 7
30 24 18
27 24 11
38 8 16
12 31 11
35 11 13
13 32 18
30 13 9
25 23 10
2 17 20
29 12 17
41 38 9
23 42 10
28 22 1
21 39 11
6 27 20
32 20 4
32 9 15
8 43 12
14 8 10
32 46 7
4 9 10
10 42 6
29 5 20
5 32 7
47 25 14
14 9 4
37 26 13
42 15 8
4 36 5
37 12 7
16 8 6
29 32 20
12 43 19
11 20 12
29 47 19
19 45 11
10 18 13
22 6 9
8 41 2
39 37 14
36 41 17
27 12 19
41 15 6
26 3 5
23 45 15
16 14 1
28 47 5
13 37 4
17 39 1
19 15 15
28 31 2
20 45 17
46 43 14
38 34 9
23 43 19
16 38 7
12 24 6
3 43 15
12 5 4
7 33 1
19 30 11
13 27 18
47 34 3
6 32 8
12 17 8
23 27 4
19 34 3
42 30 7
32 41 17
7 30 2
18 45 15
21 46 11
18 43 4
25 12 13
45 41 19
10 3 14
18 13 18
25 20 18
27 35 2
13 34 5
9 35 4
36 23 10
11 40 13
6 38 8
39 35 19
32 30 17
26 34 11
31 38 18
2 23 5
40 4 7
3 22 20
43 1 6
34 47 3
16 10 7
17 25 18
7 39 16
2 40 1
41 22 20
43 33 19
27 3 10
4 13 5
24 3 1
32 25 13
33 43 13
28 19 3
1 12 7
10 15 15
8 7 16
46 11 20
20 46 2
31 41 6
38 12 8
17 24 7
11 10 9
25 9 2
44 42 16
33 10 20
21 32 1
45 14 7
14 37 13
47 7 14
4 15 7
12 9 3
38 42 7
8 5 15
39 3 19
6 18 3
7 40 12
28 11 2
17 40 10
44 24 19
3 10 17
9 3 8
44 14 17
43 8 8
1 27 20
6 28 1
2 12 19
42 40 12
30 18 6
26 31 2
22 38 1
35 25 7
47 33 5
41 29 19
4 31 14
23 10 13
28 40 6
11 7 18
25 40 12
42 22 20
41 25 1
35 17 8
23 47 19
11 36 8
42 34 10
40 29 15
2 14 11
35 34 9
6 5 17
30 22 1
22 30 13
25 36 9
17 44 16
25 34 1
41 28 6
8 46 6
41 24 13
24 2 8
2 35 4
14 12 11
42 31 10
12 33 16
17 14 12
19 16 19
16 18 5
37 31 12
1 11 8
19 37 2
15 24 1
10 32 9
40 33 19
24 15 7
47 1 19
40 25 19
23 19 20
2 45 12
41 31 7
28 17 18
15 35 4
8 4 13
11 35 14
33 7 14
41 1 9
13 10 7
42 20 2
9 34 9
25 35 1
27 30 16
44 3 10
38 1 11
24 38 14
1 15 4
14 25 7
33 28 13
42 25 18
19 43 2
21 4 14
35 2 20
5 33 9
6 39 7
36 39 15
14 18 1
3 9 16
6 46 13
13 16 16
22 31 17
30 39 7
19 11 3
25 15 9
13 2 8
24 35 13
31 13 19
9 45 11
24 7 6
18 36 7
26 43 6
14 34 13
38 46 7
26 8 12
27 5 15
23 46 11
5 10 3
10 22 13
45 36 10
38 29 4
28 14 7
45 1 17
28 5 9
16 3 14
14 26 11
26 14 18
4 35 2
4 33 16
34 19 13
22 41 19
32 29 4
30 25 4
9 38 1
6 34 2
33 6 7
32 39 9
42 16 15
43 40 7
18 3 1
23 4 12
25 41 10
7 13 15
22 40 13
12 38 13
13 33 7
47 18 12
7 18 2
22 14 20
37 25 13
47 43 10
16 11 5
16 4 16
40 6 8
10 27 19
35 7 7
10 6 5
29 24 16
29 6 17
11 5 12
43 22 3
31 11 10
12 14 17
9 41 12
28 24 13
14 39 10
4 11 9
5 38 7
16 1 20
23 34 15
30 29 16
46 35 15
46 10 1
15 31 16
15 3 2
47 17 20
22 3 15
26 25 1
8 11 17
1 32 11
25 4 14
13 30 4
45 43 20
44 10 17
14 22 15
15 25 14
13 19 17
26 19 3
47 2 2
4 42 16
39 17 18
46 5 8
2 18 19
1 10 5
28 21 17
32 16 15
18 6 12
45 26 20
21 40 5
40 32 15
28 45 19
37 46 16
29 9 13
8 2 1
34 32 19
11 18 14
18 47 17
28 41 18
46 2 11
16 29 20
6 41 20
33 30 4
22 28 14
37 19 1
34 20 12
20 25 17
16 19 7
5 30 3
24 37 18
38 5 15
11 29 13
32 22 2
24 20 10
41 13 8
40 45 10
11 37 16
9 42 5
22 7 19
18 24 13
46 27 20
11 22 1
20 22 7
22 39 13
26 36 6
24 41 5
13 11 17
42 7 12
42 37 9
25 5 14
20 41 15
45 35 4
32 21 16
46 29 8
14 4 17
30 37 2
36 7 7
13 29 11
7 26 5
43 7 18
30 27 1
24 11 9
8 42 11
42 45 14
15 43 20
39 29 12
24 45 8
32 24 20
26 35 14
37 44 1
46 30 18
26 37 3
38 43 2
36 9 14
32 17 9
29 13 10
36 33 3
44 15 7
20 39 13
1 41 18
37 39 4
45 44 11
10 30 13
10 29 1
25 37 14
19 41 11
25 13 1
13 36 7
7 41 13
35 45 14
29 17 18
37 2 12
33 15 15
13 8 5
38 40 1
21 15 3
46 41 6
31 39 6
12 11 17
38 16 3
29 10 9
33 18 16
5 35 4
47 39 16
6 15 14
17 31 13
39 36 14
14 46 16
16 46 18
2 42 8
15 28 2
13 18 20
4 34 12
12 44 14
47 13 18
39 11 7
42 26 10
21 11 5
20 15 14
3 27 5
19 44 1
20 16 16
38 23 13
39 6 5
39 18 13
32 40 3
28 36 6
46 45 10
33 19 15
17 4 4
47 4 8
45 27 15
22 8 18
17 38 13
26 2 10
21 18 4
38 15 4
10 23 8
47 11 12
20 14 18
40 10 1
40 13 8
26 39 18
8 38 14
27 10 1
22 4 5
35 46 1
44 25 14
2 47 2
36 25 2
43 16 18
15 41 18
2 41 16
5 25 13
40 35 2
44 4 11
4 37 2
31 20 11
36 26 14
11 23 5
45 47 14
3 37 13
18 26 6
39 47 15
29 42 7
43 39 3
21 45 19
46 34 13
27 29 9
8 16 14
30 34 12
10 45 15
39 38 6
20 24 14
15 34 16
43 27 14
10 36 10
19 36 18
21 13 14
23 31 13
4 39 11
31 33 12
16 36 18
43 26 7
47 36 20
10 5 16
23 37 1
42 23 8
4 19 2
19 24 3
38 3 17
23 36 2
11 27 13
30 14 17
11 4 4
35 19 19
14 40 15
34 16 10
22 45 9
24 12 8
6 25 5
3 41 6
37 32 4
25 1 8
25 24 7
34 24 1
26 29 3
45 12 7
3 24 17
45 15 9
6 42 9
36 40 4
3 11 3
32 35 20
1 43 4
22 19 3
31 24 3
33 39 9
15 18 16
9 36 13
30 8 11
42 21 11
25 44 7
18 23 19
27 16 15
17 2 8
4 21 3
27 42 12
46 23 10
36 6 4
10 8 17
16 28 12
25 30 17
20 10 3
