139 11282
6 138 8
61 65 10
50 6 16
94 63 13
41 5 4
7 3 1
41 95 12
114 105 11
138 54 17
51 71 4
69 76 19
112 136 18
90 95 17
3 98 13
130 139 9
95 6 20
15 72 6
30 126 7
132 114 5
112 28 12
48 127 7
44 62 14
49 52 17
7 104 12
55 21 2
60 129 1
16 54 2
133 132 14
110 34 7
137 6 11
93 53 5
71 6 17
49 54 5
28 110 9
88 25 1
12 134 13
79 59 18
79 52 10
113 22 7
122 68 14
68 71 5
2 51 1
95 99 9
100 127 15
69 124 15
17 45 18
94 124 19
85 112 8
117 134 10
133 27 11
64 94 13
47 5 14
85 99 1
37 59 17
8 37 10
52 54 17
91 8 3
97 93 17
16 70 9
6 113 20
112 37 12
100 133 15
48 78 19
95 24 14
39 31 10
106 131 5
128 131 15
133 89 8
21 14 13
42 19 17
138 130 17
114 55 20
101 119 4
124 102 5
64 121 6
94 47 10
137 45 17
18 58 9
108 126 18
106 26 6
15 26 9
119 122 3
98 83 12
109 83 14
90 50 13
54 53 12
98 50 15
134 116 10
93 84 17
86 50 15
109 114 8
16 93 4
72 100 4
63 69 19
27 19 12
94 122 9
118 80 13
46 124 3
32 77 6
53 72 4
100 90 7
81 15 17
94 86 14
50 58 3
39 133 6
37 87 7
87 114 7
47 21 1
123 101 2
54 15 15
83 24 9
86 104 20
91 107 14
56 17 10
138 105 5
99 2 19
92 88 17
74 134 4
130 28 1
82 81 17
105 73 14
78 19 4
114 19 9
6 74 6
45 121 4
126 80 7
64 81 11
26 15 12
98 54 13
42 45 7
138 10 5
51 23 13
69 123 19
52 101 6
33 93 17
23 86 7
13 27 12
28 61 13
130 121 14
36 33 3
45 16 6
42 67 12
61 45 7
86 97 18
64 39 13
29 61 13
16 74 16
118 11 10
138 50 8
11 85 13
120 40 15
68 130 5
39 51 1
42 46 13
6 110 19
112 48 10
116 63 5
105 41 8
15 89 19
45 99 16
18 128 18
6 57 8
109 5 11
27 46 16
91 51 18
54 73 17
126 49 19
43 63 8
108 77 15
133 31 5
104 48 2
23 102 10
72 120 13
81 57 9
135 8 3
21 110 20
2 96 4
46 48 10
130 66 11
73 59 3
114 72 1
35 1 17
15 1 19
71 46 4
127 52 19
97 129 11
103 26 5
11 33 14
76 117 9
45 92 20
26 73 1
30 107 14
15 32 20
80 12 5
2 139 13
41 96 9
82 59 20
29 119 20
105 104 3
24 9 16
57 35 2
4 113 7
139 128 13
87 68 2
40 118 5
43 20 18
85 11 8
13 40 9
23 54 6
9 127 9
136 44 4
57 96 19
84 95 3
53 92 6
33 131 18
12 34 3
135 119 11
39 41 5
110 63 2
7 72 19
100 117 7
88 34 6
49 117 2
48 79 17
114 111 12
19 32 3
132 28 19
26 66 19
98 86 5
84 2 9
107 101 18
33 49 5
104 7 9
81 54 1
108 28 8
77 47 20
128 88 8
118 113 11
99 71 8
52 64 5
126 31 2
37 113 14
31 77 7
2 67 17
100 35 7
31 111 8
43 9 10
32 36 7
46 134 3
6 96 20
106 82 19
77 28 16
96 107 8
32 108 8
111 118 4
78 9 15
51 100 16
61 132 4
4 87 19
108 131 12
95 68 7
100 36 7
131 53 6
12 31 10
139 89 4
50 49 19
20 90 3
23 38 13
88 40 20
89 57 15
66 12 6
33 112 15
65 13 19
48 25 6
107 24 14
123 122 11
13 2 11
43 74 13
76 22 9
119 92 19
40 4 17
61 138 13
74 47 14
8 36 17
80 112 15
62 8 3
112 133 6
46 65 12
67 37 18
136 65 17
82 14 14
60 75 6
61 58 7
60 65 14
76 54 7
26 25 1
38 136 6
2 43 16
41 19 14
99 15 19
20 6 17
82 114 14
53 35 10
71 5 6
33 80 15
107 16 9
9 53 8
42 103 13
99 4 14
4 13 15
71 81 20
103 23 19
118 125 14
101 56 8
8 137 9
108 15 2
2 23 2
81 113 14
63 73 1
113 125 9
38 57 18
17 69 2
110 96 17
99 106 6
1 114 10
73 131 12
70 42 4
29 123 16
90 46 18
16 68 19
2 15 6
69 32 15
19 51 16
52 59 5
91 60 1
86 42 6
47 112 13
29 50 8
34 1 15
21 16 9
133 66 14
71 134 3
127 62 14
49 113 3
76 113 15
78 60 14
119 106 8
14 44 10
80 127 6
102 8 8
52 50 5
106 121 5
12 18 15
107 66 5
121 51 6
105 128 6
130 108 9
37 31 6
132 21 5
138 122 15
68 34 1
15 49 2
6 60 12
58 27 10
132 58 1
131 23 16
99 13 2
33 98 11
60 139 5
24 137 15
94 115 5
26 129 16
36 44 16
15 11 4
17 4 8
70 44 14
112 4 3
80 85 2
79 5 5
98 78 12
99 32 20
43 106 9
85 3 14
47 66 15
84 131 11
130 62 3
17 83 13
56 23 13
28 7 14
15 99 8
47 26 17
62 131 2
113 51 14
88 120 10
80 102 5
51 127 13
43 66 16
65 89 1
76 116 9
46 131 13
24 87 5
93 58 16
108 32 1
8 83 17
109 127 13
7 98 2
72 123 10
21 20 19
136 63 14
37 64 8
33 1 19
91 69 3
32 96 12
60 104 11
78 73 13
6 79 12
116 11 15
61 80 1
130 77 16
16 23 16
63 56 19
113 56 10
131 87 2
39 56 5
78 133 12
104 49 16
89 25 7
106 134 7
3 34 17
12 49 4
84 22 20
66 44 1
117 36 10
124 123 1
5 61 13
97 74 8
129 23 19
131 38 3
73 41 3
91 101 3
41 94 12
47 20 8
107 46 4
74 79 16
47 83 2
111 41 6
36 79 1
82 119 3
123 52 14
58 3 1
41 44 7
95 139 15
102 106 13
5 89 12
30 135 18
25 17 20
3 52 9
4 43 18
133 26 7
121 83 2
71 124 8
23 128 4
44 90 3
111 94 13
27 33 16
25 106 7
113 108 14
1 112 15
56 15 18
24 45 11
44 25 2
106 48 10
29 91 6
106 111 13
132 137 6
64 23 18
12 135 7
60 45 20
12 10 4
128 83 16
48 126 14
2 92 7
131 120 9
72 135 14
15 128 3
40 52 7
120 113 5
79 33 17
59 44 1
53 32 6
92 129 6
16 40 4
36 31 9
56 12 9
97 27 18
136 115 15
57 95 17
72 84 5
130 52 11
108 105 18
29 57 18
75 121 4
74 66 18
42 35 13
117 47 16
92 69 5
97 64 3
41 1 6
92 121 12
106 44 4
72 4 12
102 94 4
28 124 4
59 75 13
47 53 11
31 5 15
120 101 3
3 51 7
64 53 14
93 19 18
61 1 19
104 102 16
39 130 18
76 98 16
8 5 13
113 95 19
25 55 17
88 107 10
91 36 7
12 85 6
25 47 1
64 37 11
49 134 18
105 48 10
49 41 13
137 15 2
102 108 6
118 23 5
14 79 1
98 101 7
55 43 5
1 76 19
45 136 13
92 136 9
43 39 9
57 86 15
5 48 9
41 75 13
77 89 16
35 96 15
66 60 15
21 61 17
73 105 8
90 106 16
16 9 1
127 65 19
72 119 5
34 20 6
19 7 3
82 41 20
65 106 8
108 17 20
58 33 7
122 41 7
19 16 17
90 134 1
123 63 7
51 69 9
57 107 20
98 58 20
10 109 12
76 28 4
108 40 4
9 2 8
73 1 14
67 131 11
40 100 2
108 135 16
127 101 6
21 59 11
139 69 7
36 5 3
89 22 5
33 30 5
135 13 2
47 128 12
131 28 7
37 136 15
74 33 11
127 102 13
52 136 14
105 14 8
126 119 5
66 87 2
78 54 5
66 13 5
94 121 11
139 84 20
81 9 18
43 42 6
5 93 1
100 59 9
5 94 2
130 20 11
63 7 5
1 73 19
20 76 3
125 75 1
73 16 10
9 107 11
90 21 7
78 120 10
80 34 20
61 25 6
117 68 17
99 21 17
35 4 8
19 71 11
83 56 11
50 131 4
120 20 2
10 107 16
44 107 3
117 77 20
23 103 13
68 62 17
132 6 2
2 24 20
83 16 7
131 115 4
80 95 20
66 104 17
82 57 13
68 83 14
1 105 10
2 33 10
121 75 15
55 125 10
109 117 20
127 108 10
137 97 13
76 24 16
121 105 6
43 83 13
41 83 3
3 133 14
76 114 4
15 79 20
116 48 4
53 84 18
55 130 14
61 66 4
81 96 15
18 138 18
37 40 16
71 91 8
48 27 16
98 41 8
44 67 16
105 119 14
135 35 11
111 42 7
68 115 20
115 83 6
64 43 5
16 45 18
42 22 7
83 77 15
10 89 18
128 95 11
72 91 17
77 62 6
22 39 2
124 15 7
33 127 15
61 3 14
47 45 17
130 37 6
83 85 15
16 36 11
2 7 9
23 46 10
7 109 8
88 96 14
10 99 7
56 53 3
95 89 1
121 44 3
9 126 15
33 51 19
134 52 14
25 124 19
99 130 15
119 79 10
127 137 12
77 53 1
33 8 2
29 38 2
64 46 17
44 128 3
108 122 3
39 7 2
16 15 3
10 43 17
100 79 5
59 16 1
70 48 13
79 125 15
131 98 2
129 51 17
38 19 2
47 58 17
41 122 19
74 131 19
46 2 6
64 60 19
44 40 11
80 28 4
104 69 10
115 100 2
133 98 9
100 103 10
82 31 13
74 2 4
124 50 11
44 24 18
132 46 9
21 12 6
89 75 5
56 50 12
11 93 20
61 53 17
13 135 13
86 118 19
115 102 18
67 55 8
112 97 20
96 117 15
45 115 11
35 31 20
124 90 9
81 60 10
2 121 18
2 68 11
3 43 5
102 19 5
37 130 19
115 87 6
65 41 7
90 75 2
74 108 12
60 98 5
49 99 4
132 10 12
53 12 13
125 114 17
112 60 7
105 85 10
75 59 12
69 58 1
93 41 8
26 100 12
108 10 3
82 2 11
123 103 8
26 88 18
87 60 4
138 74 6
46 9 18
43 77 1
24 79 8
112 14 5
19 122 15
74 113 15
113 35 14
61 134 15
31 112 14
104 36 2
113 18 1
46 88 16
18 101 1
86 132 7
69 106 2
117 112 17
12 4 9
55 32 4
28 57 9
112 38 11
39 109 8
5 16 16
52 82 1
49 77 20
5 7 8
12 98 6
16 8 5
47 86 10
13 129 14
50 55 6
20 80 7
84 101 15
26 133 3
13 19 17
19 58 5
2 70 8
139 96 16
86 131 10
75 90 9
130 135 16
119 46 11
129 8 7
123 18 16
51 82 12
18 116 16
87 18 16
130 18 1
80 13 16
43 87 4
104 126 1
45 15 5
118 5 2
77 37 14
98 87 2
136 14 6
37 101 17
108 33 15
30 74 8
117 16 1
13 52 9
28 84 7
81 123 3
117 90 15
113 48 11
126 121 13
136 122 11
137 139 10
127 30 3
20 7 12
114 68 1
113 5 14
139 85 20
12 62 20
73 35 20
40 22 18
92 67 12
87 64 17
114 51 8
124 119 13
126 137 4
130 68 19
76 122 17
137 85 1
82 46 15
13 38 5
79 12 6
4 125 8
103 127 13
83 46 20
36 32 20
12 22 12
125 7 16
111 54 19
79 135 14
135 57 13
54 135 16
58 48 3
37 12 9
49 94 8
120 129 19
50 1 10
97 36 18
35 7 15
58 135 2
126 40 12
2 93 12
29 12 15
90 97 19
49 6 17
52 35 4
87 134 18
102 1 7
123 84 19
59 2 13
128 37 3
115 88 19
7 26 5
48 134 9
102 87 9
46 30 20
40 72 20
89 9 10
34 92 6
35 129 15
121 18 16
69 97 8
4 97 15
29 54 12
102 65 5
88 110 14
69 60 12
62 9 16
38 42 11
23 126 17
94 17 18
2 85 17
103 137 12
109 27 7
60 128 20
8 125 3
34 104 15
131 26 16
97 63 19
114 134 20
72 88 20
95 138 7
76 102 15
62 71 12
53 41 18
17 97 8
91 130 15
85 121 18
137 127 10
42 102 16
31 83 19
126 38 9
125 23 19
72 85 19
95 47 19
106 63 4
102 64 19
112 9 7
7 6 3
104 96 18
135 102 16
83 99 8
128 50 15
83 6 13
98 69 16
109 42 6
81 50 12
88 105 7
101 61 4
114 97 4
126 28 6
134 84 11
10 72 5
104 64 5
135 22 15
103 130 19
4 121 8
1 69 15
88 79 8
137 102 3
43 137 14
31 131 16
124 51 12
86 64 8
4 59 7
40 71 19
26 75 14
62 75 14
63 72 11
84 118 1
61 22 12
115 52 12
113 85 16
92 31 7
132 107 4
64 71 5
138 15 6
122 77 20
103 126 2
81 48 7
102 107 16
64 67 1
58 77 8
89 11 15
33 52 7
128 32 7
4 61 17
129 112 7
25 57 11
73 63 12
89 94 5
16 98 2
2 5 18
61 95 6
5 137 17
85 20 11
56 74 3
28 90 8
84 97 13
57 116 2
60 58 10
23 71 11
132 76 8
104 138 16
101 49 20
31 13 8
77 103 10
70 110 2
36 86 3
5 4 4
22 62 15
93 117 16
78 64 16
76 112 16
124 106 4
46 16 16
60 2 11
99 121 18
8 66 1
61 71 8
136 92 9
52 94 1
51 81 12
14 17 18
36 51 16
89 96 20
15 65 4
93 74 16
51 130 13
94 51 20
92 19 1
95 63 17
121 102 6
67 64 18
38 128 18
11 130 1
14 42 20
83 135 10
112 83 3
30 39 7
137 124 15
28 86 20
4 9 12
67 27 3
55 19 10
46 85 3
136 50 9
131 66 15
87 39 7
110 117 16
7 25 15
29 79 7
37 52 16
135 40 3
41 34 5
37 84 6
78 10 12
74 97 18
44 75 6
49 132 3
77 120 2
23 33 17
134 54 13
84 6 12
87 61 2
25 71 13
98 28 11
2 12 16
11 20 15
3 80 17
122 14 9
64 69 19
117 29 1
122 79 11
122 27 6
52 100 1
30 59 9
106 109 17
10 119 9
11 31 16
138 63 4
10 126 20
64 14 1
62 45 12
37 76 20
122 38 11
138 67 8
92 33 7
57 91 16
90 11 16
113 10 15
99 68 2
113 131 14
16 102 19
136 48 7
54 31 10
71 78 17
7 30 10
10 135 8
132 135 13
105 108 6
90 67 3
21 40 14
108 93 18
17 67 2
96 127 16
34 65 17
64 84 8
108 54 3
103 83 5
71 122 13
48 137 3
136 5 17
101 112 10
111 38 1
35 133 1
29 28 17
78 1 14
136 108 10
97 121 11
23 52 17
39 99 5
124 6 19
83 106 8
135 77 4
23 21 12
38 49 3
26 126 4
98 32 15
83 129 20
110 12 20
119 99 20
126 132 9
46 76 3
127 71 3
17 3 18
129 89 15
88 115 18
137 122 11
113 65 11
22 85 18
31 64 14
48 99 15
71 55 15
108 91 7
38 126 4
126 79 9
11 66 9
132 85 4
107 3 10
52 72 3
25 10 7
124 79 20
39 134 16
129 29 6
97 66 5
134 105 1
110 104 19
55 77 15
58 120 16
39 103 4
48 44 19
36 54 18
30 82 10
59 102 10
34 19 5
59 67 18
73 130 14
59 70 13
89 110 13
49 5 19
84 59 8
114 50 17
82 13 18
115 31 15
21 92 15
87 75 8
77 71 9
56 124 18
26 125 5
109 34 10
12 117 11
2 1 19
26 82 16
133 107 2
104 127 4
43 123 15
104 60 19
35 115 7
13 50 7
42 68 9
76 80 7
78 81 4
130 106 17
103 9 19
107 22 2
112 65 7
101 29 9
21 112 17
113 124 7
2 26 7
112 12 6
109 89 4
17 128 17
7 92 16
12 108 1
54 129 8
78 90 8
72 20 9
40 132 8
107 43 10
102 15 3
86 33 1
60 99 12
139 105 2
137 26 17
107 11 17
57 82 2
125 124 15
117 110 3
20 121 9
83 53 12
25 73 18
123 82 13
137 92 2
24 70 12
61 37 2
37 3 19
133 37 16
130 14 1
93 82 7
117 25 15
121 25 20
80 65 18
103 44 10
116 110 7
78 13 16
24 3 20
129 6 20
75 122 9
123 117 18
104 51 18
76 62 17
50 107 9
4 112 5
133 137 10
35 75 17
113 8 19
115 136 12
59 121 16
76 104 11
53 117 17
111 53 20
109 13 20
119 16 1
97 25 2
32 49 20
39 26 9
85 58 17
66 71 5
79 62 11
56 14 6
18 76 1
79 15 4
94 65 12
108 14 1
50 42 10
134 99 6
109 80 10
48 2 13
13 64 10
80 49 11
19 63 6
113 127 17
34 58 9
116 35 5
68 120 12
76 33 8
16 38 5
67 47 11
40 129 9
89 66 9
12 115 3
49 107 6
44 17 13
21 136 16
97 30 3
22 67 8
137 23 10
38 12 10
36 78 18
90 5 15
66 21 6
47 15 11
63 78 9
60 24 1
138 12 5
65 39 18
87 126 13
8 115 13
85 73 1
47 23 13
116 137 14
22 45 7
111 107 20
82 76 1
58 74 4
41 60 17
27 2 16
2 29 8
74 12 17
7 138 12
4 56 12
97 126 3
114 45 2
50 126 13
34 79 1
81 29 6
125 55 15
86 56 17
131 39 3
133 94 10
70 98 2
119 104 12
139 78 2
11 128 12
79 71 17
23 12 19
75 46 5
129 131 19
120 33 19
123 75 13
116 90 1
81 91 4
19 88 8
56 119 4
126 139 13
138 47 18
93 59 6
134 125 3
27 1 2
24 16 7
23 49 2
113 81 13
11 139 8
68 45 5
105 47 18
42 90 2
49 116 11
88 37 17
21 52 4
43 101 17
65 91 9
85 75 2
84 89 5
82 66 20
85 80 4
98 121 15
44 102 11
80 79 5
42 100 13
52 57 20
3 19 15
77 130 8
26 58 9
91 79 14
32 7 17
62 25 13
2 118 20
77 58 15
34 9 13
56 103 11
74 21 1
113 71 4
80 63 17
19 50 10
78 99 7
128 77 18
65 45 12
98 53 16
89 113 2
52 85 16
73 133 5
53 68 19
26 53 7
75 68 2
117 55 10
60 43 19
13 108 14
5 115 18
135 64 14
43 26 20
122 8 18
125 60 12
118 85 2
40 69 13
125 47 1
80 16 16
22 29 18
56 33 2
53 78 18
23 120 14
126 102 14
35 136 2
109 25 4
47 64 11
101 98 15
120 88 14
43 109 18
31 74 18
134 127 8
23 59 2
124 46 3
94 129 11
123 98 5
7 5 19
45 52 11
136 70 20
27 4 17
22 40 4
93 9 17
126 54 19
80 43 2
112 50 6
119 54 17
127 117 7
86 71 3
10 67 14
74 4 10
75 25 8
47 117 15
111 103 11
137 93 17
33 114 1
52 3 16
125 130 7
113 76 1
62 134 1
129 68 7
60 52 2
80 9 11
108 29 1
99 75 15
132 108 6
75 69 16
30 54 14
102 76 17
133 84 1
61 67 7
23 122 9
31 65 16
59 20 14
133 67 19
11 88 13
79 22 5
132 36 12
117 35 11
24 28 19
108 138 5
113 21 4
107 100 14
69 19 8
40 61 4
4 72 6
91 11 6
68 53 8
8 30 9
41 47 4
88 109 19
108 64 6
68 82 17
135 120 12
105 84 6
37 46 16
98 17 15
61 26 2
11 122 6
98 91 16
115 15 2
43 97 10
21 53 9
102 138 9
133 5 6
3 112 10
68 110 14
94 119 19
76 109 5
76 53 10
1 7 16
65 132 4
117 111 14
25 136 20
30 51 15
2 112 15
21 95 15
50 47 14
19 47 2
75 126 17
130 34 18
122 102 8
4 90 19
139 72 15
51 106 12
72 68 3
133 73 20
13 30 1
132 101 19
119 11 15
13 34 9
24 34 8
114 59 12
95 71 19
110 85 18
87 30 13
119 72 4
11 84 14
68 126 16
60 105 7
42 27 14
105 100 9
102 139 17
82 25 17
77 73 8
16 58 14
87 74 18
32 119 15
67 125 2
81 101 4
107 111 13
116 15 10
99 116 10
87 107 20
45 44 16
89 59 16
23 7 19
107 87 19
28 14 14
58 94 16
129 110 3
75 87 10
4 46 2
71 132 18
73 37 14
57 36 1
8 58 4
32 74 6
35 102 9
7 120 1
117 139 16
113 123 13
19 42 10
61 68 7
7 137 19
42 125 10
100 30 19
136 45 9
79 98 6
56 98 2
29 130 6
97 82 15
67 10 2
73 56 12
25 90 2
34 119 12
116 49 10
22 121 8
134 60 5
75 26 4
98 103 6
27 109 11
120 36 1
33 19 9
100 92 3
32 17 9
80 121 5
110 64 19
30 105 18
104 62 10
117 10 7
135 88 10
32 85 15
99 137 11
122 36 2
48 46 1
30 78 4
3 104 8
107 114 8
79 131 1
137 35 1
86 17 7
31 122 11
29 97 20
138 109 14
45 129 19
122 29 16
135 97 11
19 40 18
70 93 13
16 109 11
96 92 2
34 49 13
74 129 11
49 59 19
26 54 11
110 121 11
92 130 2
23 83 6
87 101 9
43 102 10
125 12 2
96 98 16
85 81 10
22 129 7
77 15 4
90 35 3
52 126 19
22 58 9
105 6 20
114 89 1
39 132 16
34 73 17
55 111 4
42 126 19
41 70 14
2 56 12
23 114 13
37 29 12
102 125 2
51 68 16
8 17 5
94 99 17
58 14 18
8 55 9
9 103 8
114 79 17
88 106 2
26 55 5
11 118 5
128 76 13
5 75 20
103 57 12
26 11 18
130 89 15
134 8 17
1 121 19
78 118 4
101 4 13
87 14 3
124 2 20
77 55 13
124 67 3
138 93 2
20 132 1
38 36 7
116 36 3
85 23 14
119 34 16
43 134 16
44 95 11
9 130 17
75 132 14
28 5 20
123 65 3
73 49 5
16 78 20
24 103 1
81 4 17
17 135 2
93 1 1
23 16 6
127 138 20
86 120 1
68 79 6
83 17 5
79 136 6
137 69 2
7 11 11
49 27 7
73 29 10
8 51 1
80 87 10
77 34 1
133 101 6
136 94 5
104 33 4
81 79 9
22 134 15
14 92 13
2 25 3
39 81 13
1 22 13
11 8 12
132 69 19
86 63 13
28 102 11
106 70 11
10 98 14
37 35 17
125 26 2
103 27 7
14 68 3
59 15 15
69 42 2
21 58 18
132 67 8
28 78 14
114 112 11
111 133 8
16 39 11
91 83 15
19 106 17
82 100 12
124 57 17
91 132 4
18 75 17
95 78 3
117 44 4
114 15 17
79 112 12
8 127 20
89 87 11
122 53 19
73 94 3
1 29 11
5 17 5
121 109 8
6 34 16
122 22 14
16 101 11
28 18 18
28 16 1
135 138 15
40 120 7
113 30 2
103 84 8
103 1 16
136 99 16
19 37 1
29 86 1
95 122 9
110 105 19
18 51 7
48 1 2
77 69 14
70 112 3
45 75 18
73 121 9
84 49 5
19 77 11
121 81 6
111 51 2
6 118 3
79 26 11
126 12 20
47 82 8
139 36 11
51 108 16
62 52 8
59 120 16
70 75 1
30 64 2
8 14 1
82 102 14
94 30 20
85 68 20
120 42 17
137 46 15
99 98 10
79 87 7
40 66 9
21 96 13
109 30 16
120 130 19
10 47 10
78 102 16
29 118 11
75 55 18
33 100 11
30 57 1
34 51 2
89 64 12
119 19 18
19 67 5
66 19 7
77 90 18
52 20 9
134 119 19
24 86 20
118 84 10
30 87 4
3 108 9
21 60 2
136 71 15
15 69 15
104 47 1
50 127 16
30 99 11
25 84 10
108 53 8
104 21 13
72 17 4
41 32 7
22 111 3
90 38 7
46 69 1
103 118 4
14 57 17
88 81 9
109 41 14
40 83 9
56 6 10
136 64 20
18 46 5
55 131 8
123 108 9
12 73 5
68 136 12
10 53 12
107 72 7
30 111 18
72 76 20
106 73 20
22 90 14
77 54 6
97 11 16
22 84 17
5 101 14
78 40 1
3 111 11
73 78 13
115 9 4
64 134 10
52 81 15
58 91 2
137 88 14
73 19 10
20 72 14
39 59 11
28 62 2
93 134 11
91 109 13
137 82 2
49 44 15
95 101 14
100 98 2
89 80 3
22 10 8
56 48 5
38 75 14
131 29 15
72 29 19
22 27 1
15 124 9
39 79 9
113 88 8
45 37 1
134 59 14
66 24 4
105 61 8
34 23 15
104 98 7
118 82 15
67 71 4
40 19 3
2 38 14
76 103 9
57 117 6
23 92 7
17 71 10
40 122 10
5 129 1
71 60 16
20 127 10
63 92 16
101 25 16
113 120 12
91 137 14
92 25 15
24 135 4
55 22 2
101 75 15
130 55 10
70 123 3
135 47 1
63 8 5
65 120 8
34 120 9
75 73 17
71 40 1
21 125 4
61 89 5
130 73 7
126 29 20
49 36 4
23 65 3
106 46 4
41 118 20
39 72 15
90 24 17
75 108 14
25 113 9
7 66 6
35 19 9
119 135 13
44 117 14
89 100 1
116 68 12
9 16 18
100 105 5
73 90 2
64 114 8
136 30 9
14 64 20
79 92 15
77 135 16
40 134 20
44 20 3
128 29 13
6 128 18
46 110 2
103 35 16
134 80 1
91 94 13
115 82 20
45 19 4
91 59 16
7 12 11
39 139 18
87 5 15
133 22 19
57 17 2
57 110 6
81 53 5
126 120 8
126 39 16
133 99 6
19 28 16
41 86 20
34 107 18
61 73 18
78 103 12
97 31 15
59 136 6
40 136 8
127 24 19
87 57 5
95 75 20
17 115 11
38 59 17
31 29 7
128 46 13
19 93 3
16 35 5
61 13 17
84 74 8
59 34 1
124 58 11
72 116 19
102 55 6
92 70 4
137 43 10
139 124 9
84 14 20
96 121 10
80 134 16
52 139 5
20 98 14
45 100 18
99 36 7
78 121 9
126 15 18
70 29 9
76 59 19
65 54 14
40 16 6
88 12 4
46 79 10
6 19 11
90 98 8
105 90 10
120 47 5
58 119 13
51 30 6
139 95 11
87 106 6
133 46 15
48 113 17
48 120 4
96 66 17
95 137 2
51 48 7
31 35 11
3 134 18
77 134 12
124 130 9
24 33 15
10 130 7
40 38 12
55 133 4
22 93 16
79 13 14
82 8 11
136 53 13
138 76 2
45 134 10
24 35 18
73 89 13
51 28 18
100 96 1
82 30 14
93 98 5
75 136 7
107 42 3
39 114 19
98 96 11
61 102 15
21 129 4
30 85 4
118 103 9
57 38 17
52 25 6
48 70 7
138 60 18
112 84 5
68 16 17
30 119 17
68 76 19
63 45 10
75 95 5
113 9 4
94 60 19
11 17 20
84 16 3
56 127 16
35 105 19
75 44 8
45 112 12
93 35 19
120 109 6
58 30 10
27 111 11
44 122 11
5 46 4
63 24 8
30 117 13
121 119 10
27 9 2
28 121 7
85 12 16
112 32 18
16 64 9
123 29 2
72 89 15
5 53 8
121 38 11
101 57 13
109 94 20
1 123 8
61 8 16
92 38 11
16 107 10
91 139 19
101 72 16
124 76 8
136 107 4
130 117 1
60 86 19
81 58 6
137 121 7
35 59 8
122 51 9
83 32 4
68 17 3
96 103 11
50 72 16
91 136 5
57 134 3
24 78 11
55 129 1
38 89 9
136 80 7
30 36 9
16 134 12
137 117 19
131 63 13
119 117 6
108 101 18
106 16 1
135 37 4
41 117 10
70 62 19
109 57 2
13 58 10
8 104 15
108 6 9
2 124 18
41 2 16
26 107 6
131 102 19
55 52 10
48 122 20
106 84 4
73 8 9
