115 7786
30 66 7
67 112 8
58 53 16
87 77 8
8 109 8
71 61 6
36 26 20
26 23 5
7 42 14
45 52 2
89 98 7
95 50 1
24 9 3
1 112 19
46 4 9
8 74 6
34 109 1
65 37 5
76 43 2
51 87 10
34 78 8
66 74 14
13 98 12
110 115 3
70 45 17
24 70 15
54 5 16
110 86 4
89 63 1
12 113 14
4 32 3
76 114 2
99 28 1
15 22 15
42 91 17
90 16 1
97 70 17
114 81 12
52 71 6
49 100 8
34 103 16
97 80 16
3 63 8
23 94 6
42 37 9
25 12 4
95 18 18
77 61 14
107 34 16
42 38 3
23 2 19
25 64 18
64 42 4
8 78 4
32 106 7
109 115 9
28 7 7
89 82 6
41 90 14
96 17 13
89 39 4
34 81 9
56 29 17
96 36 12
14 68 12
73 78 9
13 105 10
29 78 9
95 21 8
29 18 1
85 56 1
50 60 19
95 6 19
16 47 15
100 96 17
62 29 11
68 100 19
31 23 13
68 53 13
85 81 5
93 67 12
113 39 2
30 102 16
31 82 4
92 12 14
44 112 12
91 36 17
60 88 1
30 71 17
7 22 8
24 40 16
57 54 16
85 83 7
105 113 6
10 106 7
8 51 5
46 44 16
104 103 10
29 34 10
102 40 14
115 81 3
45 39 8
92 18 17
106 105 13
113 89 10
48 68 2
108 100 3
113 7 3
31 81 20
88 79 4
53 18 15
91 10 1
98 3 5
30 18 20
3 64 5
87 57 4
72 39 1
95 67 14
60 81 16
41 111 18
75 87 5
102 109 7
104 33 9
97 62 11
103 81 14
42 53 2
106 26 1
68 5 14
61 81 6
26 6 13
14 86 2
7 77 20
56 97 3
3 2 6
82 37 19
89 62 11
42 83 4
4 49 9
47 71 1
46 77 9
69 55 1
9 37 3
28 55 8
13 59 12
49 104 17
13 16 13
112 74 9
45 64 15
1 96 12
53 26 5
57 94 20
34 4 8
46 32 19
1 44 19
54 92 17
80 6 17
50 3 12
23 64 15
59 81 2
85 36 2
90 109 17
51 27 11
48 72 2
18 89 7
47 27 10
80 9 11
112 58 20
20 97 15
90 40 11
58 9 6
52 98 9
23 33 12
15 97 13
38 115 9
104 63 5
49 27 3
16 40 7
2 60 13
64 83 3
44 72 3
84 7 6
98 103 11
38 4 19
43 83 15
91 110 10
8 34 16
26 93 1
77 28 19
44 38 3
79 81 5
58 49 3
26 32 7
36 86 11
79 13 20
83 6 19
57 13 20
75 56 9
2 17 2
90 77 9
55 57 11
74 17 15
18 42 3
64 77 8
114 57 20
51 41 12
79 98 2
43 74 2
93 5 16
71 45 10
13 67 20
46 6 12
87 10 11
65 82 11
6 69 11
46 60 2
45 81 11
69 111 1
90 62 2
36 83 6
103 80 6
10 76 4
20 38 20
101 16 20
71 43 12
34 113 17
55 66 12
47 29 5
82 111 2
69 75 19
79 53 2
115 107 1
100 7 12
73 67 16
105 2 6
4 103 5
62 54 1
90 55 19
86 77 18
62 65 8
16 9 7
8 86 3
31 73 5
97 65 16
99 107 5
103 86 4
47 50 19
54 24 19
28 11 20
87 73 11
11 88 16
49 112 2
71 28 11
68 9 15
53 9 8
42 14 13
108 77 12
111 16 3
54 60 13
90 31 2
93 58 2
103 106 3
47 111 2
2 21 9
60 34 14
52 111 5
65 11 19
20 87 12
110 19 5
104 76 6
108 83 1
94 45 12
29 11 5
50 14 19
83 32 13
78 114 12
105 69 6
93 105 7
111 17 5
71 87 20
55 19 8
111 110 4
23 104 3
54 59 8
102 66 2
2 22 4
71 15 16
77 1 12
93 108 9
65 92 9
100 54 10
20 66 4
84 106 14
98 44 2
80 47 15
59 49 18
27 21 7
87 97 15
28 75 7
74 41 10
42 25 20
11 45 20
106 30 12
74 29 17
2 11 14
111 69 9
46 95 4
92 66 15
111 114 9
36 48 2
78 52 12
29 53 17
102 98 14
5 108 7
18 61 15
63 40 10
39 8 4
97 3 20
112 88 12
45 99 4
113 22 4
38 67 16
40 70 11
63 74 13
56 91 19
50 38 5
1 94 2
69 92 6
35 88 10
54 34 15
34 32 11
38 69 19
110 10 13
50 72 17
98 12 7
108 78 12
42 78 12
1 49 3
76 100 2
43 38 1
107 89 4
95 11 4
33 22 19
41 72 20
7 71 19
81 93 1
61 84 8
109 68 1
93 42 3
33 32 19
6 87 18
33 95 8
54 15 18
10 7 16
97 10 20
61 107 20
84 52 18
106 62 3
106 57 9
33 89 7
84 111 20
96 28 4
111 47 8
2 57 11
28 49 2
19 18 5
88 87 7
34 11 18
107 74 2
97 87 5
92 71 18
21 52 17
102 47 14
111 65 17
12 64 18
99 53 17
35 63 14
26 39 15
25 27 12
1 98 9
30 25 17
70 37 13
52 22 9
98 93 20
47 67 16
1 68 2
63 86 2
3 73 8
30 94 9
12 32 7
79 78 8
60 33 19
24 101 2
62 83 19
13 31 6
63 31 8
49 111 16
78 113 18
15 27 3
85 55 16
78 18 13
95 94 20
50 2 5
27 80 20
112 93 17
34 57 3
24 8 15
99 102 17
33 18 6
77 103 2
37 65 7
74 62 7
46 111 16
2 39 20
41 53 4
13 86 3
32 11 5
46 109 8
74 43 15
31 4 7
43 40 14
89 16 2
32 61 9
92 62 18
2 5 2
37 34 14
31 65 15
32 12 10
19 102 18
24 18 3
32 60 10
105 50 10
43 81 15
92 58 13
81 76 12
7 14 20
35 45 11
91 76 19
26 95 1
13 17 11
89 71 13
40 25 15
5 56 6
41 56 2
64 70 14
1 16 4
108 91 15
18 87 15
37 106 7
71 59 7
26 1 1
110 25 13
91 58 10
31 107 9
2 55 6
34 115 3
10 69 3
113 18 9
6 111 9
64 62 12
64 52 6
65 64 5
27 56 15
47 103 6
32 105 10
17 23 9
11 49 3
15 89 1
28 109 14
89 57 19
63 8 17
90 63 11
38 50 16
69 56 17
102 96 5
14 46 19
37 109 1
10 79 8
20 14 6
77 12 20
33 92 2
34 58 20
101 60 15
41 106 8
21 98 1
67 86 17
77 106 8
58 38 15
71 76 16
83 57 20
76 29 1
43 79 15
47 81 5
38 7 10
15 44 4
5 12 5
49 106 17
3 48 5
92 3 2
44 102 18
29 62 8
76 6 17
65 52 2
114 106 10
56 5 6
94 10 9
5 75 4
22 77 18
93 71 8
21 113 7
100 16 7
105 14 2
42 92 12
32 62 12
54 109 8
80 52 7
39 3 3
5 87 19
30 86 10
28 112 14
60 1 10
73 52 13
49 3 15
12 27 10
5 29 14
74 35 7
93 80 8
11 101 12
45 33 2
1 77 10
56 21 5
100 110 13
88 60 13
9 72 16
115 93 14
53 68 10
46 62 1
55 73 7
36 19 16
4 36 7
84 108 14
65 109 3
12 69 1
100 49 7
78 74 14
47 35 11
109 76 16
66 4 3
101 79 12
21 17 2
68 6 4
67 104 20
37 111 2
85 3 9
60 78 12
95 84 5
55 46 12
58 43 12
38 44 17
54 47 16
45 115 12
103 83 15
74 5 2
30 106 4
80 51 12
62 30 2
53 101 7
110 60 14
53 97 5
115 52 16
107 113 7
88 100 5
16 56 7
6 56 16
56 19 9
102 65 7
87 58 16
31 77 20
29 58 9
80 85 6
94 112 5
95 8 11
55 23 18
61 28 8
48 101 14
3 83 9
61 80 6
39 14 20
96 80 6
65 22 20
78 51 9
85 73 15
107 35 15
37 53 3
22 106 19
108 10 13
68 87 14
59 10 2
78 7 3
78 89 9
74 51 12
33 38 4
44 54 10
113 93 6
5 113 16
14 100 13
3 68 16
12 66 18
36 29 18
9 29 16
76 80 15
19 27 14
72 108 16
66 96 20
63 76 5
67 33 1
96 115 10
16 28 7
41 57 15
1 38 1
29 59 18
2 51 13
67 48 4
31 8 1
94 33 4
28 65 14
106 72 18
31 30 4
49 68 4
64 112 13
7 75 1
74 84 20
7 13 20
31 40 11
80 18 8
29 109 15
95 99 17
94 32 6
32 97 20
95 62 7
89 68 11
85 43 19
68 60 20
61 27 5
90 37 19
86 37 7
64 85 5
95 66 16
91 12 2
65 96 4
51 24 3
1 89 17
77 70 16
12 16 14
96 7 5
11 92 18
60 57 3
35 4 8
47 113 9
44 61 6
84 65 6
58 22 5
12 4 16
27 12 3
50 73 20
26 55 4
82 7 4
105 94 5
33 39 11
19 104 8
76 27 12
87 30 19
16 58 13
65 15 13
108 69 8
74 110 19
55 58 10
33 114 4
88 1 12
76 64 7
4 67 6
50 23 16
107 25 2
6 4 11
75 19 7
52 109 3
87 48 7
111 80 15
69 52 6
46 30 16
114 50 9
39 100 1
111 91 18
35 114 18
65 90 18
88 43 1
26 49 18
111 3 3
5 57 8
45 112 14
92 80 19
90 89 15
64 2 18
106 39 14
21 9 17
46 74 14
41 76 8
99 26 17
57 26 18
33 62 7
14 7 6
5 17 1
6 16 8
61 4 5
69 90 15
28 18 13
5 27 8
46 73 18
100 46 20
75 67 1
1 95 19
22 80 3
111 11 7
31 115 1
74 104 3
114 51 12
96 51 10
12 14 14
74 98 3
25 101 17
113 3 7
32 24 13
20 67 14
37 4 7
25 104 20
76 45 10
28 84 9
41 107 14
23 107 14
25 23 8
28 51 1
51 60 8
104 80 1
72 1 15
114 42 15
86 92 1
72 25 6
80 65 16
35 111 18
90 15 18
23 20 9
38 92 1
74 107 17
115 46 18
86 39 18
59 80 16
23 30 11
111 44 12
8 23 16
70 15 7
77 54 16
82 91 17
87 67 20
19 83 13
3 53 16
15 13 3
32 36 2
59 31 2
6 38 12
31 9 11
69 101 13
41 69 12
76 37 16
78 106 4
109 4 6
34 84 6
35 106 5
93 38 10
33 26 7
43 90 16
29 9 8
97 102 20
4 26 8
112 29 13
39 84 3
25 71 2
15 112 17
53 46 9
95 83 4
86 90 14
94 22 20
81 63 2
70 66 12
107 62 5
6 3 20
53 27 20
36 41 16
112 110 13
8 90 5
61 60 16
44 56 14
25 21 11
76 99 8
40 53 13
42 9 12
85 35 12
10 57 1
113 13 11
75 72 7
3 12 20
44 49 11
23 85 2
62 40 6
5 48 17
89 83 1
1 41 13
22 50 10
51 13 11
24 99 13
36 35 3
101 80 19
26 5 4
64 66 13
107 88 17
46 67 3
87 34 16
38 113 11
50 53 5
50 12 7
85 32 17
66 20 14
70 110 5
38 9 1
10 71 17
87 18 14
50 6 2
50 44 20
101 110 19
60 45 3
88 31 9
84 96 5
25 51 17
29 105 20
41 114 12
27 85 12
80 36 7
52 103 5
38 88 7
93 49 3
45 21 8
45 6 18
82 30 20
113 75 9
54 115 19
83 27 6
14 106 11
65 59 3
62 96 12
53 74 10
105 20 7
89 65 8
39 68 12
114 88 15
113 107 14
41 112 12
49 54 9
25 105 10
94 80 12
100 99 18
73 65 17
10 112 18
77 75 1
50 92 15
58 75 3
54 89 6
9 52 4
90 93 13
114 73 12
98 42 1
64 4 15
34 37 8
100 13 14
42 105 16
112 78 1
5 31 17
112 25 9
103 112 3
60 85 17
101 15 10
6 86 14
43 4 16
112 5 5
96 46 4
68 59 8
44 64 5
82 77 4
5 64 17
59 25 13
99 114 10
70 77 4
90 94 18
95 9 5
42 44 7
3 42 2
83 86 13
44 57 5
9 40 10
50 108 12
92 27 4
53 38 4
50 57 9
5 110 1
39 94 9
87 25 12
11 105 1
20 83 4
2 91 6
39 46 4
83 112 10
33 7 12
55 18 4
93 112 12
113 35 3
23 82 6
60 111 12
89 54 19
82 49 4
29 110 2
26 111 11
50 66 1
27 62 12
25 97 7
64 80 4
92 43 3
74 42 20
40 107 3
68 101 16
93 97 7
23 109 5
50 55 9
91 53 7
56 17 10
49 60 12
37 41 5
78 60 11
114 72 10
108 70 8
36 49 20
29 56 11
100 114 13
38 40 3
54 104 16
15 37 12
55 44 6
62 73 9
35 9 19
104 16 1
54 62 14
109 43 10
9 15 7
65 43 18
70 20 7
27 52 16
87 114 13
6 24 3
11 39 3
82 101 8
92 45 17
101 59 4
16 22 20
73 30 1
98 89 4
71 109 8
35 22 11
32 103 8
9 79 9
66 81 15
26 33 7
58 54 18
61 83 15
108 65 20
81 88 6
71 81 20
92 34 4
79 103 2
60 102 9
29 74 2
103 29 12
31 58 17
50 99 18
12 55 9
8 31 14
36 12 6
73 88 7
93 14 2
24 88 16
11 1 7
76 14 4
18 90 13
57 41 6
50 52 17
25 60 13
33 112 6
28 86 3
27 64 11
80 50 2
81 71 20
94 42 17
68 34 9
109 26 10
9 23 7
58 20 12
85 105 6
13 81 1
93 32 15
58 5 14
107 22 1
42 32 6
18 31 13
37 89 5
44 109 2
99 6 15
58 10 20
12 72 1
33 52 3
82 74 5
84 32 3
58 11 11
51 20 18
74 108 18
74 15 12
33 24 11
44 95 4
77 48 18
60 7 14
21 60 11
58 48 2
85 8 5
6 98 8
16 12 9
30 4 11
71 6 20
50 11 8
98 43 12
6 64 2
65 89 12
109 48 17
96 35 11
35 40 3
47 55 17
35 102 2
32 22 11
60 64 15
12 67 8
76 58 11
70 7 19
50 41 10
101 98 4
32 54 20
84 40 1
41 96 10
79 104 9
27 110 7
93 7 11
67 99 18
51 63 14
109 59 14
91 32 13
29 12 18
86 34 20
66 88 18
71 103 11
66 7 18
72 92 16
55 21 16
10 88 3
30 81 11
36 56 15
90 102 18
14 72 1
93 39 6
37 110 18
7 60 9
86 33 2
18 104 4
28 15 2
101 45 2
18 97 15
82 71 8
76 84 11
87 78 9
60 91 12
4 85 2
53 88 19
59 112 11
73 10 18
19 86 16
115 22 19
87 59 20
72 69 13
74 49 14
49 70 5
35 78 7
112 21 2
70 30 11
88 17 18
105 39 9
93 114 8
77 2 14
52 51 7
51 37 5
87 101 8
110 72 2
56 62 15
73 51 10
31 45 14
5 111 8
81 113 1
17 65 7
87 81 9
76 66 16
70 40 9
10 101 3
100 53 13
73 37 15
25 19 17
80 53 11
103 88 8
79 61 2
44 111 2
61 51 1
88 53 15
89 105 19
5 103 16
58 97 20
94 88 16
48 45 19
37 105 14
114 21 8
109 29 4
21 106 1
91 95 8
35 68 17
16 76 14
113 108 9
21 67 12
58 74 20
103 109 20
93 79 12
73 3 19
42 31 4
33 46 4
99 43 16
11 20 8
113 48 10
81 75 9
56 111 6
49 36 5
29 84 9
48 52 13
78 105 15
9 21 15
68 43 12
16 53 11
93 68 10
109 33 1
87 46 1
31 34 19
3 112 5
25 22 15
29 106 13
77 7 17
29 1 6
69 4 20
76 107 6
16 15 8
2 7 18
36 67 1
32 1 2
70 88 5
53 5 19
89 50 10
59 54 1
19 62 6
51 77 5
53 100 3
88 68 15
21 68 16
107 57 20
58 36 3
63 21 3
14 115 1
67 107 11
31 10 13
107 54 20
108 41 19
60 105 1
29 57 17
103 7 10
90 44 5
59 11 3
27 2 5
57 28 18
77 57 12
14 48 12
70 35 19
93 89 5
9 103 6
56 63 16
34 90 9
108 31 12
15 79 14
21 16 12
20 6 7
70 115 12
51 75 6
59 63 11
115 27 18
50 1 19
42 49 2
44 46 1
7 99 3
22 72 19
101 91 16
83 62 10
71 113 5
7 73 4
49 89 15
94 23 3
27 65 11
8 10 1
20 16 4
52 54 11
20 39 3
27 6 20
17 94 17
98 100 19
11 50 3
82 28 17
39 71 13
44 78 2
2 30 1
55 37 2
94 36 19
1 80 5
112 95 14
24 47 8
7 74 4
17 106 11
3 102 20
22 33 20
93 86 1
88 6 19
106 103 15
101 27 13
81 65 8
29 92 15
82 50 16
72 76 5
75 100 6
9 76 1
111 6 13
19 67 13
6 26 19
32 16 6
114 28 19
107 47 12
41 13 9
106 102 4
93 78 18
100 104 3
85 99 20
43 19 16
7 24 19
88 91 19
96 40 3
22 52 11
29 104 20
3 89 3
52 75 3
8 19 12
31 26 17
79 114 11
44 3 18
36 81 14
75 25 5
29 80 18
100 10 19
19 12 4
41 80 13
64 88 4
7 3 16
88 98 19
29 43 3
56 95 6
81 55 10
110 100 5
70 84 4
18 5 18
88 62 7
2 27 16
50 33 20
25 6 9
16 8 16
72 67 8
83 68 4
69 71 7
21 55 2
47 10 6
21 85 10
36 20 18
43 10 10
103 42 11
72 22 7
9 90 10
83 46 9
103 2 10
34 28 16
113 29 13
99 21 20
3 45 19
30 64 16
12 68 4
49 90 15
16 37 3
40 71 17
17 85 3
14 69 18
63 88 2
56 2 7
109 31 11
87 107 14
87 72 4
78 13 17
114 71 11
53 110 11
19 28 1
31 41 6
80 5 10
58 77 14
99 87 14
11 59 20
44 47 4
45 9 1
61 24 13
96 93 9
104 13 16
81 61 6
11 25 2
62 100 11
115 100 7
83 111 7
60 56 13
113 53 15
38 86 6
15 14 11
28 102 16
23 14 1
84 113 11
84 98 9
51 93 16
110 33 20
4 18 5
74 79 12
61 6 14
38 77 11
91 39 15
3 7 2
111 74 11
48 86 10
114 112 19
78 90 4
100 21 20
61 68 6
21 23 8
13 61 2
32 84 15
45 59 17
92 29 6
100 69 19
109 53 6
93 90 18
38 43 3
76 65 2
105 27 3
22 12 9
83 70 5
59 1 11
27 37 4
105 21 9
43 14 11
81 8 3
8 63 10
97 40 16
44 29 9
33 67 10
102 34 6
66 110 1
23 21 9
86 10 5
4 70 15
111 60 10
41 73 18
108 114 14
26 109 6
37 7 9
57 55 6
84 26 20
38 11 16
72 20 6
15 108 5
111 39 10
37 83 8
80 93 13
18 99 13
75 39 19
38 97 16
30 53 2
107 84 4
26 22 18
21 77 20
7 34 1
89 28 2
66 91 15
81 105 3
25 70 20
23 46 16
75 57 17
4 98 2
41 60 1
47 110 14
15 41 6
79 23 10
82 64 1
23 86 16
109 62 5
87 6 9
91 104 10
33 65 3
80 76 16
72 5 9
93 54 11
59 3 12
44 91 15
95 80 17
10 72 5
10 104 1
99 85 2
4 86 6
92 107 15
106 84 4
45 4 12
64 87 14
36 33 7
87 29 6
46 39 9
90 65 12
22 89 8
44 115 17
35 100 20
96 6 3
44 92 17
96 26 15
85 72 20
15 110 8
6 76 11
8 25 2
113 92 2
94 35 16
51 83 9
110 109 2
58 65 2
69 44 12
105 70 5
4 46 7
77 66 10
14 38 17
30 103 1
106 115 19
109 50 1
52 115 14
22 60 6
68 36 12
22 81 5
68 104 9
32 72 1
53 62 15
40 48 17
39 43 1
89 1 9
105 49 20
7 102 12
46 84 9
92 32 11
25 5 3
77 67 10
18 16 6
57 75 18
47 75 6
53 3 6
40 6 16
15 3 14
41 32 13
54 10 4
48 44 6
30 2 5
93 48 7
73 100 12
27 5 9
103 10 10
108 1 19
13 79 16
63 22 19
20 75 10
60 24 4
115 53 15
32 47 20
23 22 1
39 48 5
85 74 5
102 67 7
82 85 4
103 18 6
79 110 2
4 113 4
74 19 10
5 88 2
12 91 5
71 107 17
12 74 16
33 78 5
90 42 4
91 62 18
111 61 14
33 51 18
38 15 13
30 63 7
5 63 4
99 115 10
42 45 17
104 88 8
3 107 13
16 52 6
48 4 15
23 16 13
109 20 13
14 21 9
8 62 8
58 64 12
8 67 15
25 82 18
3 14 14
82 115 14
98 114 12
33 47 3
46 54 12
110 37 20
78 11 11
2 62 3
2 67 10
99 83 2
63 111 13
87 32 3
21 95 18
70 80 5
97 41 20
81 32 1
72 115 10
19 110 14
7 43 17
28 22 14
111 72 14
73 43 14
14 41 16
100 72 12
66 103 13
98 26 6
114 105 9
10 84 7
53 112 14
91 27 11
10 43 14
90 57 16
75 13 7
42 18 11
41 43 16
39 50 16
65 35 3
19 31 8
110 57 19
75 43 13
68 16 4
26 41 15
61 56 5
101 115 20
41 49 16
106 83 10
47 20 8
25 95 18
50 79 7
19 111 10
44 53 17
99 66 7
56 55 5
73 12 7
6 44 4
106 53 10
22 99 1
12 26 17
100 30 20
95 76 10
32 44 6
115 73 16
68 82 10
41 98 4
63 55 7
105 77 12
81 78 3
99 48 6
105 99 16
61 104 20
60 54 9
59 17 15
97 96 1
13 85 4
7 67 7
106 29 6
113 56 5
103 56 20
65 45 20
108 110 1
63 100 17
97 21 3
94 111 7
3 32 13
32 92 20
60 84 12
17 63 6
90 43 5
36 9 20
47 34 14
48 37 20
68 4 9
80 1 9
46 20 2
43 68 18
47 30 3
66 63 1
71 37 10
43 89 10
7 37 18
67 84 15
92 53 5
112 18 2
97 63 2
113 8 14
8 71 5
83 42 19
21 43 6
12 52 4
48 112 15
34 93 6
114 103 9
95 68 2
110 92 7
19 64 12
20 85 11
79 95 11
6 15 17
58 73 5
71 99 10
48 85 10
26 100 15
6 97 14
7 108 10
108 44 17
94 39 20
73 54 13
104 98 12
83 109 18
62 36 2
46 42 18
16 65 2
60 80 4
70 8 13
65 63 12
40 19 16
28 1 7
106 74 5
52 58 20
99 4 11
32 67 17
62 82 11
83 44 13
17 15 12
14 79 20
37 3 10
35 41 3
10 51 1
