123 2616
110 68 9
78 7 15
69 37 8
13 93 9
99 65 14
111 120 13
44 99 19
50 121 19
68 33 15
115 82 6
59 69 5
121 66 10
103 11 9
77 67 18
34 42 7
98 72 18
6 115 3
41 85 6
22 29 9
53 63 18
14 121 15
43 118 1
121 17 19
113 94 6
116 47 8
104 64 18
46 70 17
48 30 20
5 94 11
118 23 14
109 37 4
88 122 17
9 120 12
107 29 7
25 21 18
28 2 12
102 90 12
87 14 5
34 62 13
51 56 12
8 84 10
84 91 19
32 99 13
39 3 8
16 27 14
82 54 20
89 75 4
42 39 16
67 72 6
20 122 2
38 6 13
92 90 13
21 41 15
113 79 16
29 14 5
46 15 11
27 104 9
97 65 9
101 9 10
122 28 7
39 108 20
38 76 6
5 16 5
113 48 4
20 77 5
90 106 12
113 88 3
97 27 10
105 38 15
52 47 1
36 61 19
31 85 2
47 25 19
94 87 11
90 81 20
9 90 6
120 79 13
81 53 1
6 46 4
84 106 14
115 110 16
81 12 14
51 18 17
61 98 16
69 108 13
108 63 18
65 35 18
4 32 15
46 80 15
106 40 9
19 74 4
77 31 15
23 2 18
123 62 17
46 50 18
101 34 17
91 18 1
43 65 10
37 110 6
76 13 17
97 31 4
25 27 7
87 49 11
86 49 8
103 94 20
23 71 20
6 81 11
67 43 19
35 79 19
3 31 1
10 48 11
10 72 4
41 36 5
116 41 11
6 63 1
12 46 17
93 42 4
12 101 13
11 24 7
84 2 9
8 10 14
80 44 18
35 47 11
118 97 4
58 118 15
20 7 18
30 19 3
107 73 6
95 83 8
5 87 1
47 94 17
18 93 15
30 4 18
78 42 4
8 99 9
11 38 20
110 113 3
60 101 16
62 32 7
25 87 14
119 29 19
8 58 8
55 9 20
96 100 7
114 20 1
28 111 11
57 98 4
70 77 14
53 15 11
4 40 20
80 78 18
94 85 18
58 16 7
55 31 20
23 21 13
1 91 13
81 25 4
71 94 17
38 66 13
79 69 19
84 69 4
117 39 11
4 16 10
65 114 15
60 13 11
37 13 16
2 13 5
63 4 4
121 84 17
70 40 1
101 123 3
86 36 1
32 82 1
37 23 16
116 3 4
49 39 13
72 40 14
40 23 5
100 63 15
103 52 7
52 29 4
111 34 3
86 108 1
120 65 9
100 57 13
56 105 9
23 53 19
3 12 1
72 112 20
59 91 20
4 62 11
72 50 16
14 55 17
118 51 16
41 71 3
9 3 20
15 25 15
104 71 11
92 19 13
62 77 9
83 81 18
9 72 12
11 85 7
46 48 11
116 32 16
118 39 2
63 99 5
53 48 1
71 27 15
68 97 13
25 69 8
16 46 3
100 41 6
107 100 4
58 110 2
97 11 12
72 15 20
39 74 7
66 72 14
82 29 19
27 37 8
116 56 10
76 35 9
39 19 18
38 119 15
74 92 5
49 84 8
119 42 14
93 107 15
98 109 8
83 55 13
47 90 19
110 43 11
68 1 14
45 38 13
9 111 6
105 79 6
13 74 2
118 87 5
90 61 3
48 63 3
5 109 5
17 15 16
64 82 6
49 4 16
30 12 1
22 36 14
17 49 20
53 43 3
116 9 4
84 99 2
107 103 7
96 120 18
47 103 13
121 29 11
30 58 18
50 122 19
68 58 12
79 110 11
54 103 14
8 106 10
68 89 17
34 104 19
94 27 6
32 68 18
60 97 12
98 66 1
49 53 14
48 9 4
9 105 16
22 32 4
10 20 9
20 53 9
70 23 9
99 97 16
20 67 8
5 19 11
58 28 6
109 23 10
10 41 12
41 84 11
60 92 11
112 81 9
54 97 4
71 19 4
103 38 7
30 43 2
6 20 10
72 5 13
66 14 12
82 97 6
26 34 9
33 65 11
66 119 14
117 66 13
120 88 7
109 38 8
36 86 13
113 77 10
10 62 4
69 63 5
9 89 19
83 121 1
71 107 12
76 20 1
19 60 14
122 88 17
65 1 13
69 33 19
20 19 11
83 100 14
41 8 10
111 114 1
106 54 14
1 33 7
123 120 3
107 40 7
95 116 5
92 34 8
31 64 4
7 22 18
98 62 6
121 93 6
34 75 6
26 76 11
104 118 17
102 21 15
62 115 8
23 84 14
4 34 17
109 40 18
59 14 6
16 11 16
6 88 7
93 113 1
88 94 4
123 72 5
38 54 5
24 119 4
87 122 16
11 108 20
122 86 3
48 101 8
67 106 14
80 75 14
45 83 7
4 2 15
26 39 15
82 63 11
99 69 12
68 79 4
34 77 5
57 45 12
10 111 6
7 110 10
36 31 13
79 77 19
113 22 16
77 103 2
36 121 10
37 66 6
65 19 1
55 75 2
22 84 20
15 10 9
2 89 5
71 44 11
61 33 15
90 29 14
58 64 18
15 21 8
93 85 11
44 60 12
40 1 20
65 15 18
77 59 1
38 49 19
119 110 6
97 76 16
98 54 12
54 68 16
37 80 19
39 43 14
29 116 7
86 2 15
22 100 19
70 80 6
99 13 8
86 105 13
59 92 8
16 91 19
54 10 12
46 12 11
38 78 20
40 17 7
59 116 5
58 51 3
70 39 18
95 39 18
106 43 3
73 95 13
2 94 13
13 122 8
90 32 1
31 19 1
9 69 15
78 107 12
120 70 9
79 92 20
121 49 5
12 17 19
25 73 7
66 86 17
97 59 13
59 89 19
65 97 16
46 95 3
98 11 10
40 89 1
88 6 7
4 60 17
2 5 19
56 70 8
33 87 10
35 65 16
56 6 12
21 95 13
13 112 10
74 71 9
23 35 11
21 39 15
35 83 3
41 15 14
53 90 5
122 45 20
34 20 5
6 83 13
71 95 4
24 88 10
109 31 4
76 94 17
102 49 3
53 9 6
73 61 16
99 60 15
109 13 13
45 61 6
75 9 7
93 75 7
102 60 17
22 55 3
23 77 14
106 6 8
81 121 3
66 16 18
102 105 11
39 112 18
90 53 1
42 2 13
21 104 8
76 97 11
29 94 8
77 20 11
74 7 9
9 95 1
52 116 18
17 32 12
100 121 13
29 82 3
65 73 9
81 66 8
94 41 6
114 17 19
40 101 15
11 76 5
4 74 18
78 61 8
118 20 10
77 23 16
99 7 9
73 87 16
118 58 18
73 48 3
64 7 3
20 17 16
70 63 19
57 60 13
20 55 19
11 51 19
66 26 9
70 18 8
16 12 8
46 4 14
12 67 10
35 6 2
97 75 5
29 9 4
21 28 9
80 108 10
105 68 8
42 115 12
37 99 18
48 42 7
3 47 8
19 41 5
47 92 8
67 40 8
18 121 1
45 64 20
113 120 14
24 112 3
38 25 20
123 73 20
82 75 20
10 93 13
100 59 7
122 2 18
7 19 1
14 106 13
45 95 13
74 38 16
118 76 16
14 118 6
74 76 20
20 6 4
7 105 14
85 104 10
79 30 18
48 50 10
62 107 20
100 29 11
52 99 6
89 117 19
42 50 12
47 74 9
71 77 4
94 80 16
44 22 8
7 112 12
57 50 1
58 26 16
97 120 19
26 86 8
71 47 16
56 13 19
47 83 16
122 97 15
72 17 11
97 66 13
49 122 18
98 70 12
14 9 16
99 107 18
22 8 12
77 68 5
37 39 14
53 52 17
69 86 8
54 108 2
68 71 7
14 20 9
22 37 8
48 88 20
55 28 1
43 57 18
1 5 6
52 25 8
57 61 16
41 102 20
91 52 8
31 58 13
110 82 8
74 48 10
21 91 16
121 89 6
2 17 10
69 55 2
6 24 14
27 87 3
115 97 11
94 4 15
14 34 11
104 27 17
74 30 14
83 14 19
19 49 9
73 60 1
16 31 2
22 61 5
119 18 8
42 76 15
118 12 10
22 118 5
66 76 17
79 4 19
48 81 10
27 84 7
58 113 11
118 53 14
12 7 5
7 96 5
18 43 1
13 79 12
44 21 8
34 19 3
42 66 17
42 13 12
101 70 20
16 64 5
11 118 17
5 45 3
37 62 11
9 117 3
50 80 6
85 113 15
44 31 12
84 116 5
83 93 1
35 28 17
69 49 11
33 31 3
15 99 16
51 42 20
8 48 3
120 73 9
71 40 3
63 62 16
32 30 13
103 24 2
18 92 7
103 45 7
65 59 16
115 109 20
11 116 8
34 33 3
58 103 1
5 42 15
89 55 2
112 77 15
1 23 19
45 123 5
103 39 18
8 39 10
1 43 16
33 40 3
55 118 11
89 8 3
64 23 2
17 54 14
96 82 2
118 40 19
2 78 8
45 40 16
74 65 6
5 74 18
24 14 11
75 73 10
112 119 14
71 48 12
58 108 10
55 106 7
105 99 7
91 103 5
84 47 6
19 121 16
7 1 19
23 98 15
19 110 4
109 123 13
115 61 11
97 8 14
73 63 2
95 68 19
18 86 18
59 96 14
59 57 18
54 105 20
39 104 4
1 81 16
104 31 15
112 86 10
51 28 1
119 96 20
1 59 5
17 29 5
73 64 15
121 117 10
65 32 11
97 32 2
39 13 16
78 44 14
109 14 14
112 52 3
9 53 10
57 63 7
120 114 10
113 67 4
64 1 14
15 57 12
70 101 3
113 71 4
4 25 17
55 117 1
27 102 1
58 35 13
38 74 11
58 63 11
20 3 9
77 18 20
93 87 19
27 120 11
26 123 8
56 97 7
94 1 8
101 58 9
47 16 1
106 73 20
72 92 6
118 89 9
18 101 1
18 4 1
8 29 20
65 84 7
72 97 3
21 117 7
5 40 10
62 66 13
101 14 6
20 9 8
86 100 12
13 49 4
77 52 10
58 89 9
32 13 2
22 74 6
84 51 11
34 71 18
73 69 6
89 10 5
108 56 17
33 39 9
54 73 13
62 54 2
74 32 13
67 118 8
37 95 1
27 79 1
16 52 14
68 109 19
123 19 10
38 4 7
18 94 2
114 121 7
66 88 8
60 59 19
31 106 13
30 102 18
1 63 17
109 51 20
47 72 4
51 17 16
27 77 13
108 68 11
58 10 13
75 112 3
116 90 8
14 105 4
76 107 14
4 65 16
118 24 17
55 82 16
8 110 1
118 98 13
47 50 4
86 18 7
110 33 18
105 59 11
28 1 6
23 67 2
77 25 10
4 54 10
42 28 14
88 78 17
43 58 1
60 73 19
88 102 19
47 84 19
3 111 9
87 53 4
96 49 20
14 120 14
74 107 17
76 86 9
86 51 3
91 17 11
112 19 4
96 26 5
24 87 14
19 39 11
110 114 17
106 111 3
19 62 10
112 14 1
75 19 3
16 109 13
83 18 12
14 33 7
121 56 11
74 117 13
78 104 7
59 6 13
23 44 14
79 113 4
17 30 4
3 86 6
63 80 4
15 100 13
114 2 20
107 23 18
7 120 12
13 81 20
123 24 17
55 102 14
25 119 14
9 41 18
33 23 14
33 37 16
30 27 8
101 54 5
46 60 20
49 115 8
31 114 8
13 89 10
27 113 5
71 121 13
76 73 11
1 105 17
25 12 19
94 32 16
61 77 7
68 45 9
70 105 7
78 113 4
110 37 15
27 43 16
100 72 9
1 57 10
55 111 18
86 96 10
82 60 14
3 15 17
77 4 7
83 1 19
116 110 3
95 14 3
70 33 14
89 76 1
9 8 11
22 13 16
15 95 7
119 17 18
50 94 5
86 53 10
31 88 4
55 60 15
29 99 12
104 9 16
31 30 9
87 66 12
58 81 20
74 111 16
87 64 7
60 17 8
24 123 11
3 119 9
95 24 20
28 48 3
13 78 9
18 84 9
81 61 16
16 55 20
1 18 12
100 10 8
100 3 17
95 37 3
22 86 6
34 83 6
94 44 14
52 104 9
67 35 20
67 96 11
57 49 4
66 112 9
111 12 4
25 5 12
70 69 4
90 102 5
77 73 2
17 44 10
26 110 14
39 88 14
7 97 14
119 2 5
7 2 20
11 82 6
123 45 8
101 90 16
93 98 17
56 86 6
43 29 7
16 67 19
88 74 13
22 69 8
66 75 18
12 5 19
27 4 16
51 25 5
72 37 7
109 93 11
92 55 7
6 113 11
8 77 15
27 98 8
94 7 16
40 54 12
11 121 8
82 34 7
111 46 17
79 100 15
90 55 20
30 1 11
38 47 2
40 34 3
90 86 9
20 82 18
60 117 5
33 59 12
31 78 18
35 87 3
9 91 13
9 70 3
55 51 18
88 45 16
50 36 10
52 80 3
45 3 7
122 35 19
12 66 8
44 100 1
75 35 11
64 21 17
34 89 14
78 1 9
34 54 14
113 87 20
35 9 1
70 32 13
12 52 15
31 36 18
58 30 6
113 59 17
79 32 15
79 97 12
52 11 9
58 91 9
109 90 12
60 19 2
112 115 12
67 94 12
16 106 6
108 96 4
30 94 7
22 105 10
32 90 16
42 109 18
51 75 20
70 94 20
104 21 19
74 47 10
57 43 13
72 16 4
85 21 9
96 42 6
78 116 15
118 34 13
21 85 2
26 31 16
2 84 1
92 78 18
11 99 1
99 89 18
114 50 16
68 42 10
63 76 14
3 37 15
71 110 3
9 40 12
69 89 17
122 107 9
68 95 9
33 1 8
83 96 8
1 100 19
119 40 15
32 115 3
61 48 6
101 25 2
27 94 20
57 12 16
100 79 9
119 32 19
47 114 5
43 34 12
21 30 20
1 104 7
64 72 8
9 61 4
22 58 17
33 38 11
36 20 6
2 53 10
17 108 5
122 109 18
59 79 20
81 50 4
88 114 16
29 24 14
55 24 17
38 68 9
111 32 4
4 17 9
43 3 18
70 3 19
121 10 16
63 81 3
5 26 17
37 60 15
68 30 13
4 78 15
48 61 6
91 106 15
80 28 14
77 81 9
59 38 3
64 107 19
42 75 11
58 31 3
107 66 15
105 116 3
85 65 7
111 36 18
15 120 1
15 62 9
96 51 1
79 98 17
73 36 9
24 33 15
42 59 14
63 40 19
52 2 2
8 112 7
7 46 9
82 104 19
92 76 3
6 74 17
84 66 13
16 89 11
87 7 10
21 113 11
69 41 17
102 92 13
90 98 9
74 99 12
39 110 9
54 115 1
26 30 8
34 6 11
37 73 8
105 113 16
4 1 8
13 18 8
87 116 12
45 103 20
99 14 1
61 9 19
91 61 1
16 77 11
19 113 10
59 15 14
14 18 11
81 30 14
60 36 12
96 1 2
61 99 8
109 79 17
59 46 13
86 62 20
72 80 4
51 16 9
19 72 14
110 30 13
16 9 18
38 24 2
81 84 10
95 70 20
80 48 20
83 53 3
82 45 14
113 95 19
116 113 9
98 19 20
110 78 19
121 35 1
88 115 14
113 15 12
37 1 18
10 12 15
54 102 16
68 4 17
8 38 4
118 115 14
115 26 7
122 61 20
72 110 8
86 115 3
7 80 19
18 88 7
39 86 20
92 18 3
7 83 12
41 122 9
110 34 15
47 69 9
33 13 12
24 116 5
23 26 10
31 74 20
116 24 5
30 115 7
112 32 15
30 106 13
63 55 18
51 76 8
63 23 10
99 98 3
105 117 5
97 60 2
85 95 7
119 12 7
27 93 17
9 80 13
64 113 4
59 98 7
81 27 10
99 101 7
6 2 9
6 98 2
18 103 7
49 89 16
61 68 19
18 109 10
7 78 9
25 30 18
51 79 3
28 92 13
72 98 8
89 40 7
68 120 13
86 45 5
7 25 17
102 42 9
95 92 17
66 116 11
117 86 14
50 58 16
24 101 12
107 39 4
103 35 12
67 39 15
91 110 16
53 86 7
21 17 10
56 20 11
18 102 14
50 28 9
30 52 12
98 78 13
31 57 6
49 123 15
36 10 8
82 62 13
18 2 15
20 57 6
58 117 3
79 86 8
77 115 2
96 10 17
73 83 15
84 52 12
53 87 7
51 45 2
55 63 3
75 2 1
114 59 11
9 57 9
97 53 20
33 69 17
3 18 3
72 22 20
60 74 2
14 45 6
73 99 1
11 50 5
48 83 20
121 91 19
114 107 10
62 16 5
18 61 8
57 52 15
24 111 20
78 45 3
96 37 4
96 90 1
97 14 8
33 55 18
111 45 12
118 26 9
9 84 12
60 118 3
48 22 7
12 94 8
48 60 9
15 119 6
71 14 14
2 42 12
90 54 7
115 2 19
78 10 10
98 112 7
61 79 16
21 90 15
76 15 1
23 72 20
66 19 6
61 64 2
43 73 8
88 72 16
17 84 12
6 91 10
84 39 6
51 123 1
96 99 7
38 37 12
98 100 5
60 49 13
121 33 19
48 73 16
53 83 17
56 121 14
55 10 12
27 108 10
41 112 8
10 55 2
89 18 7
81 29 3
40 55 5
80 79 17
119 10 14
17 36 13
37 19 16
1 34 18
53 89 11
14 51 12
74 60 11
102 41 13
33 77 14
111 16 20
40 8 10
118 107 9
56 67 1
74 67 2
96 118 2
47 97 5
25 57 17
122 8 11
93 48 4
81 42 17
105 98 9
51 91 8
31 82 11
98 46 5
13 114 2
109 78 20
86 63 16
16 104 5
4 73 4
123 31 1
21 55 6
109 106 1
55 50 11
42 11 18
71 88 9
33 27 4
91 7 20
94 123 16
13 73 16
34 4 13
62 109 13
101 10 4
120 64 10
50 47 13
15 63 12
64 11 16
78 53 11
90 2 18
43 5 10
24 34 14
64 117 2
73 107 11
14 16 14
60 37 15
43 91 13
14 31 16
59 53 13
80 27 12
104 60 6
44 97 19
18 50 4
120 29 9
112 114 17
108 48 6
34 82 9
12 55 13
114 25 8
18 29 3
120 105 11
8 105 20
4 53 20
35 44 16
63 11 14
96 92 2
28 66 6
18 11 13
78 39 8
9 47 7
59 71 19
105 43 18
17 86 6
79 96 19
94 108 12
12 59 12
14 13 1
29 7 8
63 14 12
29 112 12
19 71 8
62 22 11
67 105 14
83 6 16
110 47 4
79 58 20
102 71 18
119 20 7
74 78 8
92 26 7
73 47 9
17 71 2
19 76 10
5 122 13
3 99 4
104 89 1
100 28 19
95 30 4
98 23 19
87 34 13
2 107 12
5 33 19
80 118 17
121 30 8
16 79 5
104 111 19
52 54 18
81 85 1
23 28 3
56 39 4
39 16 14
81 20 17
117 2 5
74 21 16
98 51 14
26 24 3
26 109 3
48 56 17
103 15 13
62 30 6
62 93 2
77 1 11
19 112 15
82 67 14
82 33 7
107 18 1
31 116 18
54 7 10
35 37 7
75 95 11
28 16 1
89 47 8
41 63 11
70 46 12
93 120 3
49 93 2
122 4 5
33 19 2
27 34 13
54 92 5
62 15 12
108 5 5
83 89 2
9 35 11
119 47 6
98 16 12
83 57 2
25 90 15
14 116 4
2 90 15
53 114 6
101 51 20
66 50 16
20 95 4
109 55 18
44 108 14
101 83 14
67 77 7
102 67 5
68 105 15
16 78 20
121 48 19
47 76 3
18 100 19
116 97 7
100 97 9
59 41 7
56 42 9
122 44 1
38 101 1
28 75 2
76 70 17
13 46 7
5 63 13
104 36 13
40 120 11
95 81 12
93 1 12
116 43 14
13 111 19
7 17 2
83 92 14
57 104 4
38 109 20
111 9 15
9 48 15
42 62 6
110 75 4
77 110 3
1 123 15
75 49 20
94 35 4
117 15 7
22 57 3
31 54 15
22 60 19
35 48 1
113 49 1
99 123 4
101 20 15
71 54 18
108 111 17
6 44 11
54 77 11
75 56 10
3 109 4
51 68 12
99 70 15
18 77 16
37 55 7
10 97 6
120 38 5
83 31 11
57 4 14
40 79 18
94 46 1
76 7 11
42 73 2
59 11 3
96 78 16
47 100 18
50 118 10
48 68 16
92 89 4
62 11 4
16 100 11
55 62 19
47 77 1
101 89 5
34 74 13
4 68 2
51 55 17
61 1 6
81 94 6
97 113 9
71 37 7
86 14 7
73 68 10
27 61 14
30 5 7
123 102 4
62 41 8
62 114 3
75 71 20
64 104 20
34 94 11
1 99 20
56 49 6
90 118 18
50 67 14
89 66 13
53 47 2
77 28 8
58 102 11
99 85 11
86 39 20
30 39 8
111 95 10
56 104 16
119 122 3
91 46 16
44 73 15
55 39 2
51 2 2
18 74 9
3 61 12
47 106 19
77 119 8
115 117 2
12 45 1
94 109 7
69 24 20
39 25 2
99 19 10
73 56 3
119 38 13
116 76 12
27 70 14
29 71 14
73 22 9
58 67 8
82 88 5
26 42 13
44 48 13
43 120 20
120 35 19
90 27 12
29 97 11
46 2 7
75 74 4
117 52 6
24 53 20
103 13 12
27 78 2
66 32 14
101 66 18
47 96 5
20 72 6
64 119 12
15 64 6
109 118 19
38 57 16
80 76 5
34 79 7
108 121 13
93 86 13
66 43 18
38 9 11
95 115 16
80 30 14
37 86 1
71 41 18
67 23 1
22 114 17
20 101 17
122 110 1
12 31 1
64 71 13
98 20 1
4 24 7
9 52 12
85 115 4
107 25 20
114 113 9
112 20 1
44 50 13
27 41 5
1 103 5
5 4 3
13 98 7
105 52 18
86 77 5
63 109 13
67 29 3
78 119 2
58 94 16
104 59 5
78 123 11
49 26 3
35 77 19
78 94 20
74 100 14
59 45 9
7 82 16
104 37 7
79 14 15
100 37 6
54 114 2
113 39 8
64 73 3
75 97 18
94 33 4
15 36 19
16 95 1
52 107 13
108 51 5
21 54 20
54 57 18
13 84 19
5 108 17
118 59 7
58 29 11
99 86 14
67 102 13
59 73 10
5 101 13
51 41 2
7 122 12
10 114 7
118 2 3
96 65 4
45 81 1
7 53 7
28 76 14
21 45 6
121 64 1
38 14 20
52 63 17
99 109 16
92 46 19
112 96 16
75 123 17
17 63 7
43 60 10
39 18 5
106 112 16
91 67 11
66 52 6
43 61 4
4 72 16
45 60 14
59 55 8
24 71 4
34 113 9
53 3 10
63 69 12
6 120 9
91 100 13
94 49 20
86 116 8
120 60 19
94 13 15
91 39 17
104 34 15
106 99 7
51 64 6
90 83 6
110 76 6
35 46 12
105 51 5
64 47 8
12 61 12
73 28 14
1 51 10
122 24 20
106 115 17
108 50 5
60 41 9
105 47 17
32 8 5
121 28 12
101 60 5
5 50 14
56 73 17
9 115 19
83 25 13
53 67 18
93 20 20
59 121 7
66 38 18
93 90 17
72 54 17
121 98 13
114 43 7
105 11 13
39 121 2
106 57 15
45 17 15
42 51 12
80 82 11
89 91 5
20 25 17
37 56 6
79 16 11
89 110 5
102 25 15
43 50 2
40 95 8
96 56 4
94 55 6
24 64 3
26 3 9
105 58 17
120 72 11
26 2 11
50 96 5
26 114 13
21 68 3
84 50 6
86 98 18
44 79 8
81 118 8
84 20 12
107 113 15
93 9 8
73 116 7
3 60 2
100 108 14
99 90 13
93 63 15
33 80 8
65 70 8
73 101 20
34 93 2
40 58 18
110 91 8
59 13 15
94 113 20
49 8 12
4 20 3
43 95 6
65 36 15
19 108 11
92 61 18
77 101 3
108 7 4
96 108 2
63 78 10
15 46 2
98 50 9
121 92 5
20 76 15
111 94 13
99 62 4
56 15 13
70 122 16
122 10 20
11 42 16
28 91 4
68 59 8
87 11 2
117 105 7
12 86 2
110 101 6
57 99 1
71 33 1
123 109 7
79 39 16
74 66 16
42 54 5
54 99 16
108 62 17
95 82 2
71 100 14
18 9 14
18 117 13
16 75 8
89 61 15
50 114 19
89 50 11
27 103 19
117 88 4
21 102 16
73 49 18
47 53 18
84 98 10
35 58 7
95 103 12
5 10 13
55 34 2
77 33 7
84 14 7
62 75 13
37 12 19
120 109 1
31 43 19
46 66 11
93 118 3
67 28 16
21 103 2
87 6 14
6 35 14
88 7 12
100 25 2
5 60 13
91 40 3
76 58 5
70 79 11
17 50 17
119 6 5
112 12 1
99 17 7
32 25 5
45 1 2
96 12 13
56 102 9
113 119 16
69 79 4
38 102 18
43 68 9
98 120 5
114 3 6
55 58 13
108 26 3
39 83 1
32 56 15
20 11 11
57 32 8
40 116 19
99 27 5
66 84 8
121 19 12
32 106 12
74 43 3
25 98 10
87 28 20
92 1 7
8 117 5
26 63 2
91 23 9
117 75 7
25 101 11
18 20 13
85 118 2
91 22 1
119 74 18
3 110 14
28 49 15
39 114 3
41 95 19
53 32 17
123 37 4
16 42 3
59 80 12
56 83 17
70 30 16
76 111 9
29 120 20
56 80 18
70 60 17
101 16 9
14 10 3
61 25 9
14 3 5
76 52 5
26 32 4
56 2 18
3 51 11
29 12 10
6 26 6
82 86 13
76 19 2
69 58 2
24 90 11
66 22 12
70 58 17
74 70 6
119 118 7
93 76 13
91 28 6
11 96 9
31 37 18
97 3 8
82 68 20
94 61 4
71 104 11
39 54 16
86 23 12
81 76 15
108 23 3
123 71 12
80 23 19
82 78 18
69 113 20
6 14 19
110 36 14
83 47 18
46 112 5
41 60 7
107 17 9
54 48 20
76 9 2
105 62 4
37 96 9
122 99 7
22 27 7
110 15 12
71 74 10
54 91 10
107 58 9
59 109 11
9 79 4
5 22 13
21 53 12
119 50 8
22 18 11
36 118 5
30 8 2
40 98 15
97 100 11
82 57 15
75 68 17
114 14 2
77 35 2
70 114 6
9 20 11
45 59 5
106 75 8
103 33 1
108 32 17
103 100 6
119 25 18
27 16 19
107 12 4
38 13 9
100 32 10
78 69 5
29 44 3
104 33 14
13 95 9
112 76 7
56 76 12
71 46 10
3 13 10
3 94 18
12 70 5
28 25 8
27 96 18
5 77 1
118 38 11
113 103 2
65 72 3
30 66 5
47 56 7
102 2 11
6 69 10
75 85 19
79 38 20
52 46 20
9 42 4
111 93 15
102 12 17
45 56 19
105 103 12
50 81 11
77 6 17
51 81 10
96 79 14
40 7 12
64 15 4
77 46 18
32 24 17
82 49 3
104 94 19
14 66 17
53 38 12
91 120 12
9 60 7
53 14 2
67 88 19
93 24 11
94 116 13
74 86 11
54 65 20
50 68 4
87 9 6
4 79 11
63 84 19
119 11 17
84 5 3
27 66 17
19 96 1
93 45 15
94 43 15
38 92 13
46 29 7
45 97 5
5 15 13
59 122 6
63 75 14
48 41 12
20 80 2
3 92 8
50 62 14
66 100 4
46 65 18
28 109 15
116 34 10
77 92 5
120 74 2
110 121 15
76 60 8
65 62 2
18 32 6
14 17 3
21 62 14
99 10 18
26 14 3
37 121 9
110 19 7
19 6 2
119 64 13
43 77 15
108 17 11
115 35 10
70 10 20
111 90 8
55 91 6
92 110 20
22 112 2
61 52 14
23 48 9
7 107 11
42 19 20
26 1 3
54 44 18
121 40 14
89 105 12
75 52 3
106 110 9
78 105 3
45 98 12
72 107 8
10 61 1
101 118 8
19 77 1
107 101 4
104 83 12
123 80 1
83 2 1
50 73 20
101 82 9
111 48 19
9 85 6
27 81 18
10 58 13
110 86 11
69 21 9
26 103 9
