69 1123
20 34 1
48 53 20
46 65 7
49 54 2
66 45 2
24 62 5
3 31 1
66 65 20
37 55 15
21 32 15
68 16 14
5 22 4
69 12 12
67 60 16
12 27 18
24 44 11
38 28 12
28 48 19
62 18 16
34 18 19
16 40 10
42 4 19
34 25 9
34 19 18
17 9 1
54 7 5
13 55 3
10 27 12
49 57 13
36 69 8
4 33 16
54 38 7
50 54 19
36 45 8
61 2 3
34 40 6
69 13 19
66 1 6
24 34 2
63 42 16
67 44 10
35 25 2
59 54 14
38 60 2
30 52 12
65 16 3
54 30 7
46 58 12
40 1 7
37 45 9
42 40 10
27 68 3
36 48 18
23 20 13
48 4 19
1 28 9
47 16 1
25 64 5
47 36 14
58 37 19
15 35 13
2 5 18
49 39 12
39 37 9
42 65 1
69 51 19
56 44 8
14 39 4
32 57 12
68 63 6
61 48 7
12 17 10
21 25 19
63 60 19
33 41 17
59 55 16
3 25 11
58 12 18
45 56 3
9 46 4
33 9 1
13 60 5
13 11 18
50 44 14
37 12 18
18 20 11
4 10 19
21 43 17
69 55 14
30 15 20
11 9 4
55 23 18
33 49 20
40 60 17
50 66 4
49 63 18
58 56 7
31 13 17
7 2 19
58 10 2
43 33 11
46 52 10
56 42 18
34 56 17
13 20 6
68 2 12
16 18 11
63 59 9
51 40 2
64 43 12
11 25 13
66 37 10
4 16 2
59 48 5
49 67 1
55 36 4
14 23 10
24 16 3
6 37 9
23 69 19
18 40 3
54 14 4
40 22 17
18 12 15
55 3 18
59 15 4
13 1 6
19 37 6
49 55 7
56 10 8
67 49 2
47 59 20
49 35 2
14 64 15
69 8 3
64 66 20
40 57 20
8 18 2
63 48 14
3 62 2
52 28 18
19 45 8
41 65 15
55 49 13
14 48 20
13 43 17
48 13 3
22 20 5
44 53 5
24 56 12
42 67 8
57 13 20
52 4 16
32 18 7
61 23 5
11 6 8
3 66 4
47 49 8
41 35 11
52 14 14
49 12 16
32 21 1
10 23 13
59 4 4
54 68 14
5 39 7
10 64 2
24 32 20
35 16 8
55 63 20
40 3 9
34 62 17
59 45 2
65 4 6
4 29 13
59 33 19
26 42 15
5 65 8
42 1 5
42 26 13
46 66 13
44 1 1
17 30 3
2 25 19
66 28 10
29 57 15
31 14 8
1 64 20
42 48 12
67 25 4
63 5 3
34 17 3
63 4 5
18 35 12
17 64 11
4 57 1
17 22 6
45 62 18
6 34 18
18 3 10
7 36 15
63 18 10
52 23 1
68 57 4
42 44 4
59 36 9
34 29 18
10 33 15
68 35 17
5 2 11
55 2 5
56 35 6
15 39 1
57 53 4
17 20 13
21 48 2
2 51 17
69 17 13
44 58 15
64 16 17
12 37 14
66 46 14
24 30 18
11 49 2
3 67 3
4 48 11
3 35 3
17 23 9
17 52 20
43 18 8
19 29 3
6 19 8
1 54 15
3 22 9
6 40 20
48 6 14
5 52 13
11 66 19
3 55 3
33 47 12
23 52 5
64 7 11
18 43 18
9 61 18
62 27 5
66 50 17
43 49 15
51 22 10
55 39 14
48 22 18
42 68 1
10 67 12
23 36 2
54 10 17
52 62 15
32 27 9
48 40 4
49 22 13
9 47 18
16 25 19
59 67 15
6 47 12
39 69 18
51 53 13
55 35 12
27 37 20
46 55 7
24 45 4
1 44 18
29 33 9
34 10 12
43 9 9
24 33 13
2 47 2
31 65 5
65 59 11
49 30 19
48 25 5
8 58 5
12 38 16
55 18 16
53 29 18
54 47 11
65 53 9
12 10 7
20 28 7
23 35 3
51 47 11
22 3 4
67 51 20
31 6 10
64 63 5
59 47 5
20 30 8
69 43 8
10 62 17
52 15 15
34 27 13
20 13 14
13 50 10
30 48 4
60 57 17
33 16 3
33 2 17
13 34 13
65 48 19
69 46 3
54 4 7
37 17 13
37 35 8
27 22 16
30 9 19
14 46 6
60 20 9
55 38 20
25 14 14
9 18 1
45 54 17
62 4 14
67 65 18
20 1 2
9 44 8
13 53 12
39 62 11
63 6 17
43 63 17
18 48 5
50 22 18
48 18 7
67 58 9
59 39 5
38 47 9
47 39 11
41 15 7
14 49 15
2 67 19
52 19 17
1 7 3
38 64 3
33 67 3
42 63 11
44 32 4
52 9 20
2 20 20
43 4 20
57 6 9
17 28 9
2 23 20
37 30 11
11 68 9
54 1 4
7 9 3
49 69 15
62 43 14
49 19 15
65 46 3
62 44 5
13 56 15
18 51 2
43 56 5
21 35 8
40 34 2
32 48 7
51 66 1
21 50 17
67 36 2
50 62 16
38 44 9
24 10 2
68 45 13
38 49 6
40 27 13
61 24 13
9 37 8
59 24 7
65 21 10
58 66 9
55 12 10
36 6 4
43 1 8
53 28 20
45 22 13
37 13 15
10 9 8
3 37 8
34 39 16
60 50 18
13 7 2
67 10 7
15 25 19
46 9 14
13 61 1
22 69 20
65 7 7
29 45 2
19 25 19
4 21 7
1 68 8
50 43 9
64 10 2
13 2 1
5 66 10
7 66 6
20 15 3
10 1 8
53 21 7
53 59 6
34 33 6
10 43 11
63 37 3
38 21 7
52 46 13
48 14 16
33 6 17
33 20 14
25 31 8
54 18 12
17 55 1
3 24 6
17 47 20
39 63 12
7 50 14
49 53 16
5 8 12
21 8 13
6 29 1
64 55 15
64 25 18
7 63 13
22 11 7
68 31 12
47 14 7
22 62 10
46 25 7
53 4 2
46 8 7
13 16 18
31 2 2
23 12 20
21 13 12
69 31 8
53 30 19
28 40 9
11 56 2
41 40 10
35 47 19
3 58 18
41 50 8
59 19 11
30 49 18
54 67 14
14 67 18
24 21 14
11 52 17
21 69 18
67 29 18
17 2 13
46 42 10
59 32 17
39 32 13
29 25 11
52 45 5
33 27 13
53 66 2
22 65 20
38 66 12
54 39 13
45 52 18
5 30 14
32 68 13
56 28 5
2 28 4
55 65 12
7 61 3
64 69 11
69 53 14
15 36 3
5 54 7
54 9 2
16 19 1
53 11 9
37 59 18
43 39 19
9 48 19
64 56 20
54 16 19
3 26 16
57 34 9
43 23 9
17 6 2
68 28 20
57 35 12
66 61 11
44 9 7
8 14 18
1 20 3
18 31 19
16 22 11
43 57 14
11 19 4
25 67 11
38 51 3
39 42 17
54 58 18
48 1 15
41 29 6
66 17 4
21 14 14
63 24 10
20 33 17
52 2 12
6 38 2
33 7 13
61 33 12
32 5 13
61 60 1
10 56 20
15 48 8
1 41 8
43 60 4
66 13 3
33 18 16
6 21 20
62 52 1
68 15 17
15 46 9
42 60 15
20 35 11
31 44 16
61 45 10
4 18 15
61 68 1
52 56 12
34 6 14
19 30 8
5 20 17
65 31 11
19 44 7
10 19 16
53 36 2
44 34 2
26 60 13
30 66 18
49 66 6
43 52 12
34 50 13
64 38 20
6 56 12
1 36 8
15 65 10
38 43 13
51 25 4
15 6 17
49 14 8
55 1 20
55 42 14
1 37 15
60 1 6
40 6 12
17 1 18
30 42 13
40 30 6
19 15 14
4 15 5
30 21 3
2 17 7
9 6 8
50 23 11
55 58 1
26 32 2
38 56 3
25 37 8
30 24 1
61 19 20
37 31 9
24 1 19
23 38 2
3 42 11
58 11 7
18 34 19
14 9 18
3 48 16
33 38 13
18 42 12
41 13 10
35 50 4
52 21 4
38 45 18
55 9 8
44 13 13
46 60 20
10 29 13
27 41 16
38 54 6
43 5 9
25 65 4
59 34 6
52 13 3
56 40 16
68 47 18
58 30 7
57 19 9
69 60 7
5 28 19
1 24 2
59 28 19
50 36 19
30 34 17
18 63 11
42 37 20
3 68 4
42 47 19
62 23 8
9 22 2
44 68 20
49 61 15
13 15 8
33 28 10
36 55 11
44 43 12
46 63 6
39 10 9
8 66 1
68 1 15
32 12 1
54 49 15
2 38 18
44 28 13
33 13 12
13 65 17
59 49 17
43 66 11
25 68 14
37 24 12
54 62 20
31 29 1
1 4 8
28 16 4
59 64 14
1 62 8
11 57 6
43 34 14
35 34 19
7 64 14
6 35 5
20 38 18
18 24 1
7 18 6
12 14 17
31 47 1
