153 12976
35 59 16
47 139 14
60 130 9
62 71 3
76 88 1
107 39 15
63 61 9
145 75 13
54 49 15
2 104 18
85 127 13
96 132 18
72 66 7
14 67 16
127 100 12
37 13 10
97 109 11
73 125 11
68 25 5
102 51 5
42 8 12
3 103 20
74 46 8
52 85 11
131 58 15
35 94 13
1 62 11
96 135 3
136 74 5
28 111 14
60 20 16
60 80 14
137 11 4
114 93 18
20 33 2
20 119 12
140 100 14
123 45 18
41 116 4
24 50 12
43 37 1
78 96 3
65 79 20
95 64 3
66 83 3
38 128 11
146 114 11
3 108 16
16 149 17
81 19 10
52 61 11
82 10 12
38 99 6
4 41 13
87 131 8
74 40 3
27 32 15
79 60 14
72 100 9
3 27 15
9 103 15
50 57 1
34 94 12
97 123 18
95 56 17
22 2 14
77 28 10
142 131 17
136 49 17
151 77 5
55 85 12
20 134 19
20 40 12
118 136 17
128 102 20
140 123 4
38 71 11
146 59 15
32 42 20
17 64 1
28 118 20
39 138 11
105 4 14
112 146 6
88 145 19
145 131 13
54 31 4
138 117 18
26 124 9
89 54 15
53 93 13
62 113 14
90 18 13
82 84 1
73 97 16
75 105 18
115 31 11
19 15 19
107 40 17
59 153 16
89 77 13
131 11 1
150 100 15
153 54 14
90 151 11
43 73 1
69 34 3
126 52 15
18 30 9
33 114 20
127 49 12
33 26 14
50 48 14
85 47 2
100 8 9
59 50 7
122 118 16
87 115 7
66 132 14
84 37 20
151 35 12
141 67 14
14 142 20
139 98 2
11 45 20
58 103 1
25 96 15
24 29 11
100 94 17
52 49 4
117 46 3
77 58 12
87 71 10
17 56 15
42 91 17
50 21 10
131 45 2
49 68 7
82 14 3
118 65 6
37 28 19
15 129 2
60 88 19
118 129 5
121 17 3
39 66 11
60 44 7
22 92 19
38 45 20
45 48 9
60 49 10
144 136 9
134 111 5
101 127 19
11 65 10
70 133 8
117 71 6
1 141 18
18 149 6
39 41 16
134 125 6
78 140 2
71 120 6
15 92 2
51 103 8
45 44 20
41 7 7
83 32 10
105 50 9
147 113 2
108 118 15
118 43 20
109 113 12
83 153 17
55 75 5
66 144 6
81 31 14
38 138 9
136 89 14
76 82 11
81 62 2
82 26 11
69 134 2
48 88 20
144 142 11
35 79 8
123 6 19
90 69 20
113 51 2
7 126 8
38 53 7
59 6 4
97 74 13
145 147 10
38 137 6
31 18 10
141 13 15
1 127 6
152 86 17
110 117 12
149 26 16
97 85 3
94 53 12
97 44 11
35 107 12
114 137 12
143 149 7
50 150 3
25 20 4
50 129 7
47 149 14
146 92 7
72 58 8
97 1 9
114 60 19
115 20 20
5 35 4
60 84 4
88 109 8
48 30 13
149 77 2
97 69 19
2 13 18
112 109 15
112 94 9
66 55 15
27 59 4
137 118 14
115 77 9
137 124 5
134 119 6
127 88 15
83 89 9
96 47 16
6 30 2
104 120 4
94 147 7
142 2 19
121 142 20
105 125 7
94 106 4
30 79 6
60 8 3
102 128 2
124 133 12
87 109 2
129 74 5
101 62 12
63 55 1
102 6 15
136 124 3
135 1 14
69 85 6
115 59 16
105 54 3
99 140 2
59 140 20
63 113 12
68 47 20
61 148 16
50 130 11
145 137 4
36 52 9
113 38 17
35 142 11
90 112 6
125 18 15
80 105 6
97 19 1
39 79 10
12 128 1
84 144 16
121 105 9
5 63 14
19 75 10
130 123 10
19 4 10
123 23 13
141 63 7
91 147 17
91 55 9
81 99 4
132 91 20
14 96 3
84 139 17
86 117 9
90 71 7
141 46 15
78 64 3
15 119 11
121 89 6
99 27 5
138 147 8
68 132 16
29 118 12
17 148 13
88 123 5
80 135 8
133 8 12
123 63 17
59 97 12
110 85 6
128 91 12
131 61 3
120 116 17
115 132 6
67 90 18
150 20 16
4 118 15
92 55 5
35 91 6
119 135 7
57 94 10
117 105 2
104 108 4
107 95 14
109 9 17
27 5 15
77 33 15
97 149 12
47 30 12
131 21 9
61 102 10
121 90 14
148 40 5
7 18 2
103 126 12
6 24 6
82 125 16
148 69 14
90 140 2
19 143 14
107 75 1
136 43 6
116 62 3
75 68 6
129 42 17
88 73 13
51 26 2
72 20 17
88 134 2
133 24 15
71 131 2
134 113 3
109 100 8
147 21 4
50 22 14
127 109 9
75 7 11
147 103 8
134 37 1
62 42 11
39 129 4
23 2 2
122 64 14
142 65 20
35 133 7
16 120 6
47 133 18
149 37 18
32 74 19
72 135 19
80 20 20
43 67 3
139 35 13
75 49 19
86 83 17
70 98 16
128 144 5
26 139 1
82 42 1
13 139 8
139 65 10
111 107 17
85 117 14
146 38 5
119 123 17
97 39 19
41 13 12
14 38 13
23 144 12
57 41 16
146 22 20
124 69 15
87 22 7
124 152 4
94 83 2
4 111 15
17 130 12
79 7 13
95 103 3
123 31 11
136 23 1
131 18 7
83 104 7
27 74 11
114 39 3
145 43 13
112 84 7
68 9 13
70 103 2
49 72 8
94 79 19
6 57 20
12 11 2
39 37 15
89 150 18
43 13 20
132 125 18
45 64 3
14 5 12
85 54 13
33 147 19
28 24 4
65 35 15
27 98 18
113 33 20
84 100 4
97 79 11
65 148 9
66 9 6
17 118 9
65 151 8
38 50 4
92 115 14
3 13 6
128 125 8
121 80 4
127 23 9
129 112 17
41 25 5
136 41 2
130 105 6
15 14 15
76 105 9
18 132 1
108 106 12
78 99 5
147 72 17
38 73 19
76 113 20
148 120 15
31 122 18
64 136 5
43 58 13
9 100 2
140 55 15
114 4 10
15 150 2
92 59 2
24 134 10
133 128 2
129 5 16
127 93 11
139 8 2
102 16 7
68 2 6
12 115 11
54 130 5
40 93 8
72 141 4
114 120 15
123 95 20
99 94 6
83 79 10
123 52 13
110 119 11
23 3 11
92 81 18
29 120 8
24 64 3
25 24 14
153 18 12
4 142 9
101 71 2
77 40 11
68 22 1
85 44 7
64 8 2
43 36 18
140 60 6
70 84 19
120 83 5
136 111 5
92 84 5
126 32 3
83 100 4
5 56 13
108 119 13
138 34 20
134 45 12
66 114 13
21 105 17
18 87 3
4 50 9
84 47 16
76 129 15
89 134 8
43 88 15
131 97 12
127 77 3
54 142 18
64 34 12
28 52 18
128 80 6
132 10 7
40 111 5
72 46 15
7 113 20
85 91 1
68 89 7
95 143 5
107 78 3
96 106 15
19 105 9
16 83 2
59 148 15
78 91 3
102 97 20
85 53 9
11 120 1
14 61 8
55 40 2
129 135 10
127 25 15
50 65 17
73 80 6
135 131 17
42 142 3
37 27 7
72 81 5
6 81 16
95 54 15
135 104 13
129 111 2
118 34 14
145 116 15
122 63 11
135 2 7
8 26 15
113 89 12
41 5 2
119 99 6
94 130 19
77 130 7
110 75 4
51 66 5
126 60 3
89 41 15
113 49 13
56 8 7
28 73 8
95 39 4
14 4 12
62 80 13
74 36 8
26 86 19
37 96 18
78 124 18
151 49 20
30 87 17
103 1 4
90 16 4
23 96 17
122 3 4
147 114 14
112 43 17
79 86 15
74 88 5
147 17 14
80 126 6
81 49 2
119 138 18
147 7 19
37 128 12
120 147 15
77 105 19
71 56 20
14 129 10
132 123 19
51 70 8
124 76 9
133 97 13
140 85 13
139 75 8
4 51 16
134 94 13
36 44 11
11 131 18
133 56 18
54 131 15
79 102 14
95 81 10
104 92 4
149 103 2
32 106 6
17 86 8
72 146 9
12 4 3
84 8 3
129 86 10
116 37 2
24 131 16
29 82 18
142 102 16
49 134 7
6 150 9
56 93 16
21 104 19
116 35 19
138 10 9
138 150 15
85 21 9
10 74 12
27 87 16
17 136 19
113 141 5
39 44 2
85 89 16
31 52 17
9 36 14
73 20 8
45 130 14
148 139 5
75 37 13
79 54 10
88 38 1
118 76 6
87 32 13
7 62 15
146 126 13
13 111 10
14 140 7
24 90 15
86 126 11
139 144 12
23 21 2
124 120 20
2 129 6
89 86 9
31 78 4
45 115 7
129 128 8
79 24 1
79 109 6
29 119 12
91 13 10
5 79 12
5 95 16
128 15 16
44 1 14
45 1 1
123 24 13
73 4 18
101 122 1
64 134 11
28 117 4
131 151 18
98 95 1
15 94 12
59 9 19
34 53 20
53 23 9
104 95 7
4 68 11
76 3 20
8 55 16
122 58 3
88 2 17
36 135 7
45 102 15
122 69 15
16 84 8
111 102 11
50 88 14
52 80 19
131 59 19
96 36 9
111 52 13
92 151 7
41 130 2
134 8 12
65 40 20
13 75 13
126 57 19
77 46 8
135 53 2
42 148 3
20 105 20
33 69 3
115 134 12
12 139 8
103 50 11
151 88 16
120 60 14
140 8 2
10 142 8
67 31 11
6 75 19
150 107 15
9 93 10
151 129 15
147 79 19
54 76 4
60 43 12
97 54 17
150 82 10
52 108 4
126 86 17
104 28 4
68 104 3
101 146 10
26 94 6
85 8 17
53 86 6
128 21 2
82 46 8
36 77 3
146 1 6
21 87 6
149 41 13
32 142 2
50 14 8
138 124 4
74 23 8
17 151 7
109 79 16
124 139 19
136 132 19
17 24 1
57 145 5
70 131 10
109 57 9
79 15 8
126 34 12
123 97 9
73 78 1
52 62 18
21 110 11
69 153 1
85 74 2
63 69 13
144 74 2
110 64 12
105 32 20
49 110 12
132 117 2
65 54 15
21 32 16
20 66 10
118 145 9
59 51 8
4 60 15
28 17 5
17 121 17
81 16 17
35 20 4
91 84 16
13 130 2
4 21 8
104 139 8
113 69 19
137 97 4
14 124 12
131 141 20
127 68 19
79 127 12
19 64 12
37 77 10
86 105 10
48 55 9
26 39 8
79 22 13
39 60 3
15 38 11
136 36 8
120 115 6
19 133 9
130 17 1
89 127 17
94 21 10
83 71 16
13 150 15
39 35 4
60 75 17
69 57 2
16 48 14
115 67 8
150 68 20
107 29 11
41 122 7
28 76 1
54 88 6
126 151 1
104 58 18
78 93 20
150 2 18
63 43 4
3 126 2
31 29 17
24 130 2
99 21 14
59 36 20
67 138 7
83 7 2
47 20 6
48 44 8
116 64 15
88 37 13
141 51 14
142 117 15
10 83 7
70 46 18
77 112 8
105 67 8
81 113 8
54 8 9
115 123 13
24 82 19
142 94 13
1 82 20
137 116 20
50 33 19
44 134 10
47 85 20
56 13 20
110 66 5
53 27 7
85 76 9
153 89 12
118 114 19
96 123 11
3 19 7
108 87 16
43 133 10
70 61 9
31 42 6
49 119 14
36 50 6
129 49 15
34 38 14
20 133 2
122 7 17
153 114 3
12 29 1
108 98 5
88 153 7
5 48 15
127 108 15
18 108 3
22 141 13
12 7 6
123 1 11
100 25 16
64 104 13
8 104 18
7 145 9
79 151 16
33 54 17
12 31 3
152 70 15
31 113 9
31 10 18
80 21 14
116 109 18
2 117 10
129 148 20
132 74 5
108 131 15
127 15 8
40 13 5
116 43 8
9 98 12
27 50 4
79 12 8
107 13 9
84 13 10
78 144 16
94 99 10
35 97 5
7 136 9
72 99 20
122 107 7
29 133 11
108 84 19
15 37 4
63 145 2
106 94 15
93 34 9
58 69 20
62 100 4
104 18 6
35 140 10
88 40 11
38 19 1
48 34 6
71 121 11
107 73 13
5 13 6
1 95 10
118 29 20
65 132 13
110 13 15
117 9 20
135 120 17
40 139 16
8 149 17
105 100 16
142 110 11
109 59 18
137 83 19
115 21 18
152 123 6
123 86 16
29 92 18
110 132 5
133 11 2
110 115 4
90 104 11
71 59 19
41 67 19
75 53 3
66 51 1
62 45 8
66 98 12
36 54 7
144 59 4
120 15 18
42 104 18
98 46 9
34 111 6
103 33 18
38 123 15
121 57 15
135 122 4
88 5 12
24 138 6
38 91 4
13 146 12
59 4 11
16 80 20
73 56 11
68 81 3
149 48 15
117 113 9
146 78 18
13 101 13
23 10 6
100 22 9
95 105 12
21 146 20
49 90 6
24 144 19
141 103 8
133 52 17
72 40 1
61 139 13
67 105 4
76 151 13
11 46 1
2 82 12
98 151 15
113 2 16
28 11 4
70 35 17
109 92 15
119 43 13
95 99 2
92 146 10
10 2 16
91 15 8
113 76 9
115 124 16
119 23 6
16 92 17
137 72 9
144 131 8
89 19 12
82 45 20
42 122 7
1 44 7
140 39 14
131 62 12
146 153 8
1 72 8
62 133 4
39 136 10
57 78 8
126 28 10
95 69 6
86 95 16
57 81 13
121 137 14
146 8 16
8 93 17
46 76 6
127 153 14
125 52 3
66 146 20
151 87 7
80 39 12
137 81 4
1 88 12
150 54 11
43 1 17
41 153 2
12 76 16
78 68 7
100 26 14
51 65 5
123 8 17
108 10 14
68 102 12
146 138 12
146 40 16
17 119 11
93 3 20
32 128 14
58 57 12
147 130 7
26 84 11
75 63 8
139 130 19
71 148 13
45 140 15
37 110 18
39 110 19
39 82 14
95 79 6
97 70 17
52 136 3
114 33 14
90 57 16
84 89 9
96 8 9
57 91 1
13 114 13
94 42 14
44 115 13
139 86 14
121 131 18
26 58 7
107 30 20
67 46 10
99 145 4
15 73 7
147 111 9
11 76 4
147 120 16
74 130 17
51 122 20
142 19 16
41 125 7
48 64 18
23 9 18
95 23 8
130 41 19
150 51 10
58 70 10
105 143 4
85 65 10
66 78 15
105 118 13
44 38 14
29 60 5
55 26 13
153 27 4
56 23 8
59 80 12
28 32 16
126 116 14
64 53 14
21 4 4
128 73 14
144 126 2
16 27 7
64 51 13
24 106 18
59 11 11
11 63 14
129 60 8
31 124 20
11 16 19
108 143 2
114 134 15
51 149 7
38 84 17
27 132 5
64 63 18
3 46 18
62 52 17
32 110 1
73 44 20
62 50 12
67 28 17
88 57 8
43 112 12
47 16 5
109 108 20
78 110 20
22 19 7
22 75 5
32 147 14
149 81 3
123 19 7
147 106 20
56 21 10
144 67 4
14 47 20
88 124 1
54 145 11
96 39 16
93 111 14
45 25 4
64 144 11
41 38 17
61 44 2
127 64 15
45 89 19
15 46 10
32 70 19
70 144 4
11 109 15
101 153 8
33 88 19
111 129 9
91 36 9
61 35 5
54 61 16
124 106 6
41 93 1
31 20 1
11 58 7
11 145 16
98 94 7
98 81 14
6 110 14
65 75 20
143 1 12
133 124 17
129 11 20
20 14 11
78 62 18
69 14 17
35 51 20
115 50 19
71 134 6
18 5 7
18 114 2
13 22 3
24 47 15
115 91 20
63 15 3
22 109 1
128 143 17
25 129 6
81 71 12
47 88 5
28 130 13
100 103 14
18 129 14
109 144 16
148 91 8
103 77 8
117 112 8
117 44 18
1 147 17
29 124 9
42 138 6
16 22 5
144 45 9
6 130 16
122 109 18
45 61 16
3 38 13
71 145 2
76 146 5
112 74 16
127 120 13
117 36 1
148 12 16
116 120 14
7 53 1
34 90 13
105 107 7
52 99 11
97 144 14
12 102 10
126 75 8
99 63 9
89 57 20
42 19 14
134 50 5
23 84 12
3 35 13
84 86 12
131 54 19
114 90 3
42 62 18
89 32 18
43 121 6
137 9 10
94 14 16
103 61 4
73 63 8
125 19 10
146 149 20
30 135 9
14 23 11
73 137 12
66 26 11
140 34 16
105 127 20
120 101 7
89 21 5
93 17 17
53 34 9
92 63 17
42 77 2
78 21 20
121 111 11
3 122 17
71 74 9
152 65 17
140 153 10
63 117 16
3 42 3
92 133 12
34 21 15
24 98 5
124 91 15
79 1 8
24 31 7
88 8 5
112 31 7
76 69 5
117 13 4
121 20 10
141 102 18
110 102 18
72 33 19
37 136 5
72 6 3
130 93 18
47 77 2
1 24 13
136 12 7
81 132 12
54 111 11
2 108 19
60 98 17
42 114 2
48 6 13
12 109 1
113 64 6
136 138 8
147 46 13
114 140 17
71 87 8
137 147 2
50 132 3
122 10 7
134 118 19
93 54 17
101 38 4
94 108 9
91 105 20
102 27 7
35 129 19
36 137 14
91 34 10
40 27 16
13 32 1
30 125 11
143 97 14
53 62 12
120 24 4
147 126 5
91 32 12
109 68 20
145 30 9
7 95 13
31 107 16
45 136 1
111 151 15
87 50 19
16 41 19
100 34 18
57 149 3
142 104 12
83 95 14
57 127 14
83 4 11
140 73 11
15 31 11
11 142 18
43 29 8
124 128 20
119 109 17
94 107 18
61 7 8
34 1 10
37 101 19
110 56 20
12 32 15
25 83 20
53 148 4
53 119 8
86 152 2
65 23 13
96 103 2
122 112 16
69 132 20
149 13 4
53 57 4
135 15 12
129 122 18
119 100 1
75 57 13
124 146 2
80 114 10
69 82 15
119 22 2
151 43 16
65 95 4
4 76 3
148 76 18
63 42 8
60 141 16
106 111 2
21 62 20
38 2 7
38 120 17
16 142 8
6 54 15
77 57 15
35 76 13
114 138 4
11 69 20
142 22 18
113 42 10
69 105 9
131 142 2
87 5 2
59 10 19
23 112 13
36 146 3
22 106 18
49 141 10
63 129 4
59 89 9
141 29 9
71 32 14
121 118 18
56 48 8
19 70 6
88 131 19
54 152 12
29 48 4
47 135 2
112 41 20
90 28 17
19 124 18
114 116 4
36 18 10
17 61 16
84 148 15
40 48 7
101 76 12
149 147 17
44 130 10
28 91 20
65 134 8
150 62 6
18 74 15
126 68 9
12 140 8
112 87 19
132 106 7
47 82 16
99 45 16
10 50 3
39 144 2
100 17 19
10 34 10
93 6 19
97 17 12
147 153 4
34 3 15
47 75 19
46 20 1
135 55 15
106 93 6
73 65 1
78 74 10
132 38 8
151 134 8
131 127 14
69 33 17
113 79 6
110 149 3
151 3 7
113 133 5
66 52 2
61 129 10
89 133 15
122 130 19
112 16 1
144 143 4
94 38 5
115 130 18
117 124 18
96 57 2
19 54 7
19 149 13
151 128 19
152 88 11
130 47 17
49 62 11
79 28 10
91 142 12
124 130 12
117 72 16
73 115 13
63 133 19
14 3 3
86 26 6
73 3 11
93 117 12
120 43 4
108 123 18
100 27 2
19 141 6
82 146 16
120 20 18
52 45 3
149 72 5
96 147 19
80 127 19
60 121 8
143 140 16
42 87 7
54 90 17
46 94 10
90 98 4
135 88 2
53 108 11
72 43 11
116 148 3
147 54 18
137 68 11
98 109 5
77 35 4
10 80 18
61 42 2
36 23 8
134 100 10
71 43 3
68 5 3
87 152 8
74 7 7
46 104 6
130 27 13
149 61 10
109 122 13
63 4 9
79 9 14
74 79 2
137 18 10
121 23 14
127 73 2
102 78 7
153 142 4
61 132 10
54 36 17
82 114 3
90 11 10
40 104 12
83 73 3
59 40 6
108 38 15
74 139 1
42 10 19
5 70 18
76 148 2
81 76 3
41 64 4
6 63 12
89 102 17
68 11 3
141 21 3
116 58 6
100 133 9
145 85 9
22 120 1
62 56 4
78 53 17
140 128 3
114 22 7
124 138 2
145 119 16
47 81 2
18 53 3
9 69 5
76 115 12
26 23 4
52 125 12
133 112 12
124 72 19
54 67 9
124 83 20
120 129 16
21 19 13
54 27 1
41 49 3
88 110 16
60 71 5
18 31 8
114 12 17
52 3 20
135 138 17
135 47 8
153 33 13
27 112 3
153 152 3
127 111 19
48 17 14
77 59 4
65 49 2
93 121 3
77 31 3
123 90 9
134 10 1
121 106 20
49 1 10
47 102 4
100 73 16
51 128 9
152 76 16
81 45 2
35 96 20
15 105 13
148 137 8
125 127 1
125 133 19
98 69 20
43 49 20
35 99 9
45 122 9
26 61 6
146 134 3
98 100 8
81 8 16
79 117 7
58 144 14
152 14 9
29 18 2
73 139 2
132 85 6
64 41 16
44 61 16
144 50 3
23 35 10
140 145 16
2 72 6
103 88 1
120 65 1
130 150 10
103 127 12
19 34 7
34 108 9
56 142 10
67 134 6
69 77 3
109 13 13
68 106 2
132 14 19
142 132 1
140 86 6
20 112 1
127 35 11
48 145 1
141 68 16
88 35 16
96 94 6
149 82 10
24 68 6
44 112 19
123 110 13
104 96 17
23 88 17
11 27 12
3 132 20
38 61 1
100 29 20
137 24 18
25 47 18
134 82 9
90 73 15
32 20 19
144 109 12
18 71 19
21 120 8
153 135 19
9 5 8
33 77 5
5 39 3
111 148 9
55 79 14
74 57 16
30 46 13
100 62 18
66 115 19
119 139 1
21 147 2
31 26 7
33 100 5
52 73 8
130 102 20
58 147 12
103 56 12
11 139 19
150 46 13
136 88 5
129 134 4
27 128 19
81 7 8
118 58 13
57 59 3
69 116 9
135 91 18
147 101 13
45 35 2
132 147 16
112 111 3
111 34 11
117 56 6
46 22 9
129 89 3
116 22 8
53 11 16
26 9 2
20 53 12
124 31 6
75 14 15
53 124 2
136 112 8
30 4 6
6 4 19
74 145 11
42 38 14
76 73 15
128 141 17
31 50 7
44 93 7
40 42 1
151 45 20
27 95 20
55 105 15
46 136 17
151 80 18
70 65 5
83 44 5
132 98 13
96 76 20
137 61 18
4 20 6
59 124 20
129 106 16
90 27 14
42 23 14
106 147 9
144 119 7
87 66 6
95 127 16
148 74 15
14 65 3
9 47 1
115 13 20
13 2 19
36 61 16
54 73 16
97 64 8
57 150 6
21 91 19
141 111 6
112 149 11
12 5 15
66 119 6
57 3 11
135 97 4
54 126 12
117 145 6
138 76 9
101 6 8
58 33 13
53 125 8
82 135 8
137 75 13
71 137 13
14 100 11
139 6 16
130 146 3
78 153 12
108 20 18
140 151 11
43 143 4
115 44 2
36 147 5
19 78 6
118 88 6
69 115 9
146 140 1
125 6 18
111 29 8
94 41 4
109 5 7
152 105 5
152 95 14
142 54 20
111 11 5
98 104 6
84 23 6
114 131 17
142 48 11
54 7 3
58 80 15
34 60 12
28 83 14
77 71 6
122 121 4
97 16 1
144 60 1
121 62 10
15 29 18
63 150 6
121 81 18
148 11 3
97 81 8
33 134 12
1 3 3
41 133 1
73 9 3
112 37 20
5 12 17
26 35 18
107 21 18
142 39 12
94 40 15
100 33 6
102 123 14
82 74 17
152 146 7
29 45 17
40 5 18
100 85 3
120 31 12
31 99 14
18 138 2
30 91 19
143 89 14
110 133 7
11 50 15
75 54 5
21 10 7
141 65 11
18 10 16
112 80 8
85 97 3
28 127 11
9 102 19
142 112 17
38 126 15
116 146 11
125 22 15
61 47 5
86 22 1
43 119 3
95 117 13
10 104 8
136 47 18
94 26 14
92 104 15
84 24 1
130 110 5
6 31 13
28 140 15
18 79 14
134 40 4
84 35 2
2 43 8
52 88 7
2 120 11
51 148 20
32 84 6
140 114 14
28 13 13
136 30 15
32 35 2
115 118 7
28 145 10
59 43 17
28 70 11
105 120 16
31 151 6
5 137 17
137 37 14
152 44 8
68 101 18
73 62 17
112 114 13
41 19 16
108 71 7
141 23 20
65 78 16
48 82 17
16 90 14
149 89 17
31 28 16
101 100 6
135 58 11
7 124 12
99 103 1
133 115 2
132 26 14
129 98 13
6 113 6
72 134 4
28 36 6
85 136 9
50 117 3
153 148 18
122 119 10
103 120 11
1 131 10
98 71 5
58 125 5
63 89 14
123 130 6
106 92 3
94 8 14
89 48 17
83 23 2
49 98 20
27 46 15
97 151 16
149 28 11
119 4 16
127 13 15
46 62 16
107 144 8
142 40 3
49 91 19
28 59 19
104 85 8
23 50 7
77 145 13
34 28 16
72 151 11
5 47 14
21 117 6
85 4 1
22 89 18
80 19 3
102 147 20
126 17 15
50 118 7
93 24 11
134 95 17
68 124 3
5 144 17
97 56 6
33 57 6
76 18 13
69 89 19
110 82 3
75 91 19
98 127 11
64 32 4
34 137 11
50 77 6
149 20 10
142 77 11
85 24 6
49 18 12
2 109 11
92 35 9
90 95 14
121 70 13
110 52 15
130 97 16
118 45 6
75 69 4
51 33 8
100 48 13
63 83 13
152 24 19
144 118 11
120 63 19
43 95 5
11 115 20
56 53 8
69 28 5
8 5 17
56 105 17
10 41 10
33 131 17
60 85 4
103 26 8
29 40 15
72 35 12
12 87 16
20 92 4
100 68 20
109 141 12
24 10 17
84 95 20
58 145 8
17 4 6
82 68 4
116 106 14
50 13 4
13 116 3
80 121 10
35 101 20
144 125 13
75 80 1
135 9 9
152 25 16
70 106 10
84 94 14
84 15 14
104 27 20
120 40 7
67 151 6
63 118 9
142 52 3
150 130 17
47 83 8
24 104 2
117 78 9
131 89 12
29 62 10
7 28 17
18 120 15
45 29 17
18 43 20
151 39 11
129 110 2
137 50 16
61 135 16
21 68 4
83 94 4
135 31 3
126 118 6
2 16 18
44 119 4
107 69 18
64 102 7
94 86 9
62 18 19
58 39 1
83 146 12
138 152 11
133 73 6
41 139 3
138 82 3
36 22 8
33 109 2
11 38 16
107 67 13
131 108 5
127 112 3
124 132 10
62 29 7
145 106 6
1 138 5
52 21 4
14 77 9
145 15 1
81 75 17
84 29 8
1 12 8
136 3 7
11 28 20
148 104 20
41 117 12
78 109 3
117 102 17
61 69 16
7 5 13
78 22 19
114 54 7
147 15 17
13 119 16
53 107 19
3 87 2
119 61 10
51 129 5
57 5 9
117 6 12
138 7 6
33 125 20
72 79 13
124 16 11
135 116 2
61 13 7
62 69 14
43 57 5
127 66 3
19 128 10
76 125 9
147 75 2
56 145 17
96 17 16
69 23 5
103 83 19
136 144 4
46 59 9
115 57 12
94 48 4
90 43 19
11 108 16
2 143 20
44 22 17
66 41 16
21 72 14
133 94 13
94 151 5
27 97 14
75 144 4
142 6 11
96 101 18
110 138 16
3 115 8
68 42 5
139 104 19
3 83 16
74 49 14
110 100 6
86 46 6
23 34 12
98 1 5
71 135 17
88 9 6
67 76 14
41 61 3
100 89 19
125 122 10
97 113 4
142 93 13
48 104 4
73 86 4
55 78 8
88 6 3
11 25 10
71 122 20
31 45 12
64 42 10
78 138 13
49 151 13
42 70 17
4 143 6
37 69 3
28 3 17
86 13 4
55 109 5
34 12 6
75 21 10
84 14 18
107 124 1
23 32 8
12 25 18
80 95 19
83 67 11
95 38 17
50 27 9
